campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
45328,2025-09-03,49,55,600,402,73.56,10,274
45329,2025-09-29,95,10,603,402,171.65,20,5495
45330,2025-09-14,44,43,603,401,153.33,51,5583
45331,2025-09-25,12,40,604,402,107.91,45,8955
45332,2025-09-06,58,85,603,401,118.74,16,5078
45333,2025-09-21,13,24,602,401,158.56,14,3772
45334,2025-09-14,46,94,600,403,142.32,10,285
45335,2025-09-23,64,89,603,401,104.04,48,767
45336,2025-09-15,31,98,600,403,173.42,16,141
45337,2025-09-02,47,87,600,402,114.22,7,145
45338,2025-09-28,85,77,600,402,141.35,20,333
45339,2025-09-10,8,42,600,403,186.81,14,316
45340,2025-09-07,40,11,600,403,70.18,9,282
45341,2025-09-15,21,39,600,402,134.21,10,313
45342,2025-09-15,85,84,600,401,59.09,14,346
45343,2025-09-15,28,6,600,400,103.19,5,192
45344,2025-09-01,81,12,603,403,64.5,51,8569
45345,2025-09-05,36,77,604,400,65.57,42,5098
45346,2025-09-20,59,11,600,403,181.24,13,234
45347,2025-09-16,27,91,602,403,177.18,53,6648
45348,2025-09-17,62,96,603,403,118.89,34,5496
45349,2025-09-14,10,7,600,400,79.43,11,170
45350,2025-09-05,77,25,600,403,135.51,10,232
45351,2025-09-02,79,29,600,403,71.54,18,265
45352,2025-09-21,7,80,600,402,109.99,8,290
45353,2025-09-28,23,81,600,403,141.72,8,131
45354,2025-09-09,52,23,602,403,110.48,23,5666
45355,2025-09-26,13,26,602,401,184.91,39,9637
45356,2025-09-29,20,35,600,401,171.41,22,122
45357,2025-09-15,80,44,600,401,100.07,6,329
45358,2025-09-17,79,12,603,403,113.39,45,5006
45359,2025-09-28,28,48,602,403,82.65,37,4126
45360,2025-09-28,87,42,603,402,100.84,38,4498
45361,2025-09-12,87,69,600,402,165.85,6,239
45362,2025-09-02,84,70,600,403,148.04,11,349
45363,2025-09-12,43,56,600,401,120.29,14,254
45364,2025-09-01,10,15,600,402,83.39,17,344
45365,2025-09-03,43,84,603,401,119.75,35,5391
45366,2025-09-25,24,35,600,402,77.12,21,253
45367,2025-09-13,41,70,600,402,97.56,18,201
45368,2025-09-02,93,49,600,400,165.74,8,164
45369,2025-09-07,77,44,602,403,80.78,15,3297
45370,2025-09-29,22,39,603,402,54.63,46,721
45371,2025-09-18,18,19,602,401,71.56,25,7724
45372,2025-09-12,23,15,604,401,159.97,38,7049
45373,2025-09-14,26,15,602,402,104.94,47,4974
45374,2025-09-18,28,90,602,402,122.64,17,7007
45375,2025-09-24,12,67,600,401,53.96,17,246
45376,2025-09-29,60,80,603,400,125.71,37,7234
45377,2025-09-13,22,44,600,400,169.6,11,205
45378,2025-09-21,29,77,600,402,138.47,6,234
45379,2025-09-22,96,15,604,402,65.48,47,9442
45380,2025-09-18,84,80,604,400,162.14,55,2528
45381,2025-09-01,62,19,600,401,174.41,20,286
45382,2025-09-25,82,50,602,400,76.94,22,8527
45383,2025-09-18,33,42,600,401,84.09,5,298
45384,2025-09-08,13,43,600,400,161.85,9,128
45385,2025-09-27,68,27,600,403,81.72,22,346
45386,2025-09-15,28,84,600,401,176.05,17,270
45387,2025-09-11,49,40,602,401,69.31,19,8181
45388,2025-09-05,36,71,600,400,118.62,19,131
45389,2025-09-15,88,29,603,403,63.93,30,1326
45390,2025-09-09,89,12,604,402,173.32,14,4040
45391,2025-09-12,12,28,602,401,169.59,40,454
45392,2025-09-06,12,101,600,401,135.16,10,235
45393,2025-09-14,41,34,603,403,158.26,26,9451
45394,2025-09-28,57,3,602,401,164.23,42,9431
45395,2025-09-15,64,98,600,400,91.76,6,207
45396,2025-09-02,23,90,600,403,131.19,9,181
45397,2025-09-12,7,70,600,401,169.95,6,223
45398,2025-09-14,44,15,600,401,97.64,6,192
45399,2025-09-16,35,1,602,400,175.06,24,6469
45400,2025-09-06,53,53,603,402,171.51,15,5570
45401,2025-09-25,100,32,602,400,74.86,45,2503
45402,2025-09-22,53,72,600,403,187.57,15,196
45403,2025-09-28,61,36,600,400,104.54,12,159
45404,2025-09-09,72,31,600,403,141.39,17,301
45405,2025-09-10,86,45,602,402,168.22,55,4749
45406,2025-09-24,13,99,600,400,157.79,18,353
45407,2025-09-19,40,73,600,400,174.73,9,328
45408,2025-09-18,60,41,602,401,165.15,41,3161
45409,2025-09-17,4,11,603,402,104.04,17,1612
45410,2025-09-20,80,86,600,400,65.18,7,254
45411,2025-09-08,27,81,600,402,115.47,23,136
45412,2025-09-28,5,16,600,402,69.63,16,238
45413,2025-09-23,33,63,600,403,123.21,11,245
45414,2025-09-11,76,85,602,400,111.43,29,5212
45415,2025-09-05,81,43,600,403,132.76,18,297
45416,2025-09-11,81,9,603,401,54.39,24,5110
45417,2025-09-05,10,58,600,403,179.78,22,143
45418,2025-09-12,70,45,600,402,76.82,23,121
45419,2025-09-06,71,31,600,400,83.98,5,346
45420,2025-09-29,86,72,604,403,140.2,49,4310
45421,2025-09-07,5,6,602,402,91.46,13,8680
45422,2025-09-01,7,83,600,402,101.08,5,211
45423,2025-09-18,57,35,603,403,97.38,24,4361
45424,2025-09-04,64,47,604,400,77.23,51,5622
45425,2025-09-22,29,78,602,400,176.24,12,3860
45426,2025-09-16,68,92,600,401,108.91,15,330
45427,2025-09-13,35,77,600,402,125.63,19,280
45428,2025-09-08,31,37,600,403,155.97,20,268
45429,2025-09-29,5,7,602,400,173.26,50,9445
45430,2025-09-18,68,68,602,400,85.16,21,7621
45431,2025-09-08,60,6,600,403,146.75,15,236
45432,2025-09-07,24,9,600,400,168.06,5,321
45433,2025-09-19,58,1,603,402,185.29,13,8686
45434,2025-09-25,70,54,603,402,154.6,15,2569
45435,2025-09-19,90,76,602,402,160.19,33,4036
45436,2025-09-03,75,42,604,402,59.88,54,9346
45437,2025-09-23,62,52,600,401,60.85,6,172
45438,2025-09-29,74,12,603,403,54.6,37,1721
45439,2025-09-05,93,78,600,402,167.0,8,165
45440,2025-09-01,6,28,600,400,86.13,20,164
45441,2025-09-18,5,25,600,400,181.36,12,128
45442,2025-09-08,69,61,600,400,163.18,9,349
45443,2025-09-15,17,98,602,403,113.28,23,9861
45444,2025-09-06,70,22,600,403,155.45,15,125
45445,2025-09-19,45,50,600,402,112.72,23,170
45446,2025-09-01,59,98,600,400,172.64,5,353
45447,2025-09-26,55,90,600,403,134.91,5,238
45448,2025-09-09,18,7,604,400,100.01,37,2282
45449,2025-09-05,96,58,602,403,137.78,14,9182
45450,2025-09-22,66,45,603,403,124.65,42,2618
45451,2025-09-24,20,1,602,400,129.12,12,7213
45452,2025-09-08,9,44,603,402,154.9,52,3256
45453,2025-09-12,63,73,602,403,104.68,23,2112
45454,2025-09-02,94,74,600,403,161.63,19,154
45455,2025-09-11,87,84,603,403,105.8,53,8435
45456,2025-09-29,82,56,602,402,69.29,30,2571
45457,2025-09-20,81,36,603,403,84.25,43,1012
45458,2025-09-26,92,3,602,403,50.29,30,3575
45459,2025-09-06,17,67,602,403,53.3,44,7582
45460,2025-09-06,76,15,600,402,157.09,11,201
45461,2025-09-24,59,58,602,401,155.64,32,6572
45462,2025-09-12,35,15,602,403,162.83,53,876
45463,2025-09-20,29,8,600,403,53.51,19,300
45464,2025-09-11,17,57,600,403,152.06,7,266
45465,2025-09-02,79,48,603,403,172.31,40,9513
45466,2025-09-22,95,13,604,401,63.58,51,8515
45467,2025-09-20,85,3,604,400,116.5,45,1875
45468,2025-09-12,52,42,600,403,188.76,11,316
45469,2025-09-26,42,4,600,402,51.22,6,144
45470,2025-09-26,22,43,600,403,151.05,19,258
45471,2025-09-24,92,64,604,403,164.92,46,1266
45472,2025-09-13,32,38,600,400,167.46,10,321
45473,2025-09-15,25,46,602,401,174.87,45,5736
45474,2025-09-04,38,89,600,402,144.24,10,136
45475,2025-09-25,57,69,600,403,92.42,7,155
45476,2025-09-19,77,25,600,400,117.81,8,337
45477,2025-09-27,36,47,600,403,178.38,11,342
45478,2025-09-24,64,94,602,400,109.56,51,657
45479,2025-09-26,50,56,600,400,55.27,22,215
45480,2025-09-19,35,92,603,403,173.6,22,9380
45481,2025-09-23,18,43,600,402,171.61,17,140
45482,2025-09-03,53,73,604,403,133.0,16,980
45483,2025-09-03,21,32,603,400,105.45,26,8991
45484,2025-09-04,87,33,602,400,99.31,22,4278
45485,2025-09-16,89,60,600,400,181.45,23,137
45486,2025-09-21,50,14,602,400,83.34,41,2080
45487,2025-09-27,38,19,600,402,71.06,6,307
45488,2025-09-29,47,53,600,400,144.16,21,265
45489,2025-09-14,39,66,600,403,136.39,20,120
45490,2025-09-08,79,1,600,401,176.32,7,261
45491,2025-09-03,70,81,602,401,160.92,26,8397
45492,2025-09-29,55,95,600,401,76.65,17,255
45493,2025-09-25,35,49,602,400,60.02,46,7237
45494,2025-09-27,4,91,603,401,136.53,19,4835
45495,2025-09-10,31,81,600,402,106.9,20,313
45496,2025-09-13,9,23,600,400,184.31,9,170
45497,2025-09-08,30,77,602,403,154.69,33,5914
45498,2025-09-23,16,60,600,400,89.57,10,198
45499,2025-09-17,78,28,600,400,113.9,8,307
45500,2025-09-24,79,81,600,400,110.22,5,281
45501,2025-09-15,15,16,604,400,89.67,23,1964
45502,2025-09-25,28,60,600,400,114.58,13,155
45503,2025-09-04,61,17,600,400,132.51,15,181
45504,2025-09-28,25,92,604,400,94.07,21,5948
45505,2025-09-17,49,23,604,401,175.6,50,7922
45506,2025-09-22,44,42,604,403,59.11,25,7497
45507,2025-09-13,4,43,602,401,76.37,23,843
45508,2025-09-10,36,68,600,402,119.75,13,248
45509,2025-09-26,65,11,600,400,167.24,18,204
45510,2025-09-10,83,92,600,401,119.67,8,161
45511,2025-09-07,59,84,600,401,52.71,20,120
45512,2025-09-08,22,95,600,402,182.3,8,343
45513,2025-09-21,66,54,604,402,147.02,20,6032
45514,2025-09-22,85,13,600,402,150.59,23,331
45515,2025-09-09,33,13,600,400,121.33,10,173
45516,2025-09-29,33,58,600,400,104.15,22,294
45517,2025-09-25,59,35,600,403,120.24,7,219
45518,2025-09-27,59,34,602,400,98.07,48,7852
45519,2025-09-14,78,50,604,403,91.19,41,7657
45520,2025-09-03,69,60,600,403,97.51,20,158
45521,2025-09-20,65,90,600,401,81.51,5,277
45522,2025-09-11,45,3,602,401,160.9,54,4858
45523,2025-09-09,91,8,603,400,60.26,55,3471
45524,2025-09-17,34,33,600,401,124.94,19,126
45525,2025-09-09,90,18,600,402,74.77,13,269
45526,2025-09-11,4,45,602,401,189.38,23,7930
45527,2025-09-27,85,78,602,402,55.29,32,9077
45528,2025-09-11,31,57,600,400,83.72,14,240
45529,2025-09-10,37,41,600,403,72.87,12,297
45530,2025-09-24,67,24,600,400,189.65,18,164
45531,2025-09-27,91,39,604,400,189.84,28,8858
45532,2025-09-28,90,45,604,403,174.42,14,301
45533,2025-09-09,91,70,603,403,123.2,19,1533
45534,2025-09-20,32,39,600,402,156.38,6,193
45535,2025-09-10,44,57,600,403,189.67,9,239
45536,2025-09-09,85,46,600,400,55.48,12,191
45537,2025-09-26,43,51,600,402,156.42,14,338
45538,2025-09-19,10,74,600,403,176.74,14,257
45539,2025-09-28,39,79,600,403,190.44,9,261
45540,2025-09-04,69,9,600,403,180.45,10,165
45541,2025-09-05,74,85,600,403,99.35,16,242
45542,2025-09-29,98,4,603,402,102.94,30,2917
45543,2025-09-08,74,89,600,403,119.22,9,237
45544,2025-09-13,89,3,603,400,103.04,49,4475
45545,2025-09-21,6,43,600,401,105.63,7,194
45546,2025-09-12,5,83,602,403,70.3,54,1028
45547,2025-09-21,60,39,600,403,62.26,17,125
45548,2025-09-25,44,74,600,400,72.87,5,140
45549,2025-09-14,30,84,600,402,84.34,9,309
45550,2025-09-12,68,48,600,402,62.1,15,344
45551,2025-09-03,42,15,600,400,82.46,10,266
45552,2025-09-17,42,32,600,401,117.98,11,222
45553,2025-09-09,85,79,600,400,91.89,23,207
45554,2025-09-13,23,100,600,401,69.17,13,329
45555,2025-09-09,32,95,604,400,123.41,55,2682
45556,2025-09-09,71,28,603,400,121.25,27,7554
45557,2025-09-12,12,75,603,403,180.04,47,9756
45558,2025-09-01,63,87,604,401,121.33,55,1866
45559,2025-09-09,82,7,603,403,95.19,30,8122
45560,2025-09-23,73,59,603,400,109.37,43,5806
45561,2025-09-01,3,52,604,403,172.13,35,9087
45562,2025-09-09,100,50,604,402,70.61,30,5856
45563,2025-09-21,32,96,600,402,162.1,7,218
45564,2025-09-13,80,46,604,403,129.75,27,2223
45565,2025-09-03,2,90,600,401,56.36,9,181
45566,2025-09-20,70,33,603,400,171.07,53,9646
45567,2025-09-26,52,83,600,401,125.22,5,226
45568,2025-09-22,16,2,600,402,144.35,23,348
45569,2025-09-14,22,31,602,400,143.86,17,2508
45570,2025-09-20,18,14,600,400,164.55,13,202
45571,2025-09-24,10,99,602,400,124.45,44,8582
45572,2025-09-12,19,42,600,401,90.02,14,300
45573,2025-09-29,9,76,600,402,122.91,19,271
45574,2025-09-05,11,52,602,402,159.57,46,690
45575,2025-09-25,51,45,600,400,162.59,20,175
45576,2025-09-29,25,9,603,402,79.73,37,2024
45577,2025-09-10,93,14,600,403,96.73,10,309
45578,2025-09-13,20,36,600,401,126.43,17,281
45579,2025-09-15,66,8,600,403,70.62,5,141
45580,2025-09-03,90,57,600,401,56.93,11,187
45581,2025-09-05,25,56,600,400,156.28,10,304
45582,2025-09-20,95,6,602,403,171.22,31,9138
45583,2025-09-12,8,87,603,403,174.31,35,9974
45584,2025-09-02,87,80,600,400,114.65,18,129
45585,2025-09-08,90,66,600,403,79.78,16,185
45586,2025-09-27,71,14,600,401,85.81,15,127
45587,2025-09-20,34,19,600,400,171.69,8,344
45588,2025-09-12,45,98,604,401,107.23,50,1303
45589,2025-09-15,92,100,604,402,96.56,29,9400
45590,2025-09-25,79,54,600,402,144.39,12,242
45591,2025-09-07,100,27,602,403,155.81,41,9607
45592,2025-09-17,69,78,600,402,163.07,9,157
45593,2025-09-29,69,46,602,403,83.9,46,3220
45594,2025-09-25,55,24,604,400,128.05,15,3612
45595,2025-09-20,63,54,600,401,100.3,20,354
45596,2025-09-01,49,60,603,400,110.05,15,7055
45597,2025-09-25,1,81,604,403,163.66,42,746
45598,2025-09-20,24,58,600,400,134.12,18,242
45599,2025-09-12,73,54,600,400,121.85,7,181
45600,2025-09-16,76,65,604,400,147.28,52,5002
45601,2025-09-20,56,9,603,400,180.78,48,7798
45602,2025-09-16,57,27,600,403,117.15,19,275
45603,2025-09-06,66,56,602,403,131.63,23,4752
45604,2025-09-24,24,13,600,401,115.21,14,257
45605,2025-09-24,95,84,603,403,138.24,29,4889
45606,2025-09-12,42,34,600,402,63.25,22,164
45607,2025-09-22,71,58,600,400,169.79,5,184
45608,2025-09-05,66,1,603,402,171.42,39,871
45609,2025-09-04,48,11,602,402,105.82,25,7055
45610,2025-09-06,88,86,604,403,130.89,37,5864
45611,2025-09-18,50,71,600,403,113.72,9,345
45612,2025-09-15,45,26,604,401,106.04,38,3823
45613,2025-09-05,100,83,600,403,174.77,13,186
45614,2025-09-20,82,17,600,401,53.66,16,256
45615,2025-09-09,57,8,602,400,174.04,50,9127
45616,2025-09-28,42,7,600,401,180.13,16,252
45617,2025-09-23,79,88,604,400,114.57,45,5097
45618,2025-09-01,82,29,600,400,56.16,23,225
45619,2025-09-24,74,93,603,402,66.93,27,5704
45620,2025-09-09,12,52,600,402,159.73,22,257
45621,2025-09-17,52,40,600,403,168.49,16,259
45622,2025-09-24,59,59,600,401,145.49,8,201
45623,2025-09-21,78,99,604,402,132.32,42,6162
45624,2025-09-25,81,92,602,403,189.07,34,8538
45625,2025-09-01,84,48,602,400,95.1,35,2098
45626,2025-09-27,50,29,600,403,60.32,17,177
45627,2025-09-11,68,98,602,402,84.14,52,4985
45628,2025-09-02,93,10,602,402,176.74,53,1763
45629,2025-09-13,29,44,600,403,78.15,6,268
45630,2025-09-15,58,90,600,400,138.24,9,268
45631,2025-09-27,29,42,600,400,66.24,8,312
45632,2025-09-29,37,23,602,402,154.8,35,1369
45633,2025-09-01,19,95,600,402,174.46,8,250
45634,2025-09-16,59,59,600,402,107.7,23,188
45635,2025-09-12,40,88,600,401,140.1,8,208
45636,2025-09-09,52,66,600,400,172.06,15,183
45637,2025-09-10,93,31,600,400,88.47,22,296
45638,2025-09-26,88,37,600,401,57.96,23,191
45639,2025-09-13,9,15,604,403,101.11,53,1968
45640,2025-09-17,42,45,600,403,65.2,7,136
45641,2025-09-09,40,91,603,403,107.3,13,3233
45642,2025-09-01,44,76,604,403,132.96,29,8393
45643,2025-09-08,4,54,600,403,179.43,10,192
45644,2025-09-09,42,67,603,400,115.36,33,5747
45645,2025-09-23,46,60,600,401,117.52,18,279
45646,2025-09-24,71,49,600,402,88.61,22,189
45647,2025-09-20,85,84,602,403,78.12,46,1259
45648,2025-09-05,86,79,603,400,179.1,27,7564
45649,2025-09-11,58,27,600,400,154.99,17,232
45650,2025-09-05,21,27,604,403,104.54,46,8748
45651,2025-09-01,86,17,600,403,125.28,14,351
45652,2025-09-08,52,56,603,402,150.5,43,2247
45653,2025-09-10,77,98,602,402,76.26,35,9695
45654,2025-09-19,61,71,600,401,175.57,22,140
45655,2025-09-27,8,66,604,402,121.74,14,7934
45656,2025-09-17,15,6,602,401,185.66,12,2436
45657,2025-09-08,65,60,603,400,94.75,43,9164
45658,2025-09-08,80,1,603,401,109.53,41,3596
45659,2025-09-19,62,13,600,400,94.43,18,254
45660,2025-09-19,29,11,602,403,54.16,14,3135
45661,2025-09-08,96,90,600,402,173.61,13,126
45662,2025-09-22,27,43,600,403,151.16,20,230
45663,2025-09-21,3,34,602,402,126.89,51,6746
45664,2025-09-14,98,87,604,402,114.36,49,5037
45665,2025-09-04,17,12,600,403,154.0,22,350
45666,2025-09-13,22,97,600,401,166.89,18,146
45667,2025-09-15,90,23,600,402,62.2,21,127
45668,2025-09-25,28,70,604,400,95.94,15,769
45669,2025-09-29,55,25,600,401,187.96,18,320
45670,2025-09-01,47,89,600,401,78.37,9,147
45671,2025-09-13,74,2,603,401,163.25,24,995
45672,2025-09-03,5,84,600,402,113.84,11,326
45673,2025-09-08,94,74,600,400,141.48,19,313
45674,2025-09-02,58,76,600,400,121.68,17,318
45675,2025-09-28,58,35,602,403,65.96,19,3100
45676,2025-09-26,96,90,602,401,80.9,40,3749
45677,2025-09-20,95,91,600,403,73.76,6,166
45678,2025-09-10,15,47,600,401,168.37,5,329
45679,2025-09-20,69,56,602,400,78.66,21,6690
45680,2025-09-25,93,95,603,401,107.04,18,7891
45681,2025-09-21,38,50,602,403,145.77,52,7868
45682,2025-09-25,90,75,600,402,185.76,21,205
45683,2025-09-05,96,49,602,402,73.65,16,2776
45684,2025-09-03,21,20,603,401,161.15,26,9640
45685,2025-09-08,94,45,600,402,131.55,21,129
45686,2025-09-12,86,58,600,402,127.01,13,233
45687,2025-09-17,30,14,600,400,138.98,14,152
45688,2025-09-05,91,96,603,401,86.29,35,1413
45689,2025-09-15,41,18,604,401,79.43,49,4281
45690,2025-09-28,64,6,600,401,167.06,19,254
45691,2025-09-20,16,47,600,400,93.41,13,250
45692,2025-09-28,57,62,600,401,170.79,5,133
45693,2025-09-10,47,16,600,403,169.48,21,291
45694,2025-09-04,42,57,600,400,87.18,12,165
45695,2025-09-29,24,45,603,402,83.19,44,4378
45696,2025-09-27,34,80,600,402,51.56,19,180
45697,2025-09-08,92,23,600,402,181.55,22,283
45698,2025-09-26,1,1,600,403,84.74,7,132
45699,2025-09-07,52,17,600,400,70.4,23,135
45700,2025-09-08,93,23,603,403,167.59,12,185
45701,2025-09-08,24,17,600,402,163.74,8,327
45702,2025-09-07,66,58,600,401,169.99,23,252
45703,2025-09-02,85,50,600,401,71.15,6,336
45704,2025-09-29,48,28,600,403,59.74,20,157
45705,2025-09-07,84,25,600,403,94.51,14,349
45706,2025-09-25,80,89,602,402,62.41,30,1225
45707,2025-09-21,89,46,600,403,81.31,23,297
45708,2025-09-26,1,77,600,403,170.09,9,157
45709,2025-09-14,41,58,600,403,117.61,7,222
45710,2025-09-29,44,21,603,403,126.36,24,5025
45711,2025-09-21,14,9,600,401,134.76,18,175
45712,2025-09-27,91,41,600,403,94.71,14,182
45713,2025-09-13,77,79,600,402,123.41,6,239
45714,2025-09-24,26,97,600,401,188.7,6,167
45715,2025-09-20,1,79,600,400,53.66,17,224
45716,2025-09-29,20,75,600,402,80.3,23,337
45717,2025-09-03,36,8,600,403,96.36,21,178
45718,2025-09-27,11,61,600,403,146.53,11,196
45719,2025-09-12,31,33,603,401,131.94,25,825
45720,2025-09-03,19,17,600,402,81.41,17,291
45721,2025-09-23,76,92,603,400,57.37,27,6086
45722,2025-09-13,85,90,603,403,106.38,19,154
45723,2025-09-24,78,101,600,403,116.45,9,337
45724,2025-09-26,41,99,600,400,150.28,11,246
45725,2025-09-12,65,98,603,403,62.95,35,4948
45726,2025-09-17,61,89,604,403,183.49,55,3540
45727,2025-09-16,28,32,600,402,139.45,15,174
45728,2025-09-10,45,10,603,401,92.13,38,6775
45729,2025-09-17,73,6,600,401,93.59,12,174
45730,2025-09-21,27,15,600,400,91.74,13,248
45731,2025-09-10,88,88,603,403,74.15,49,7400
45732,2025-09-18,37,99,600,400,123.96,22,255
45733,2025-09-16,49,5,600,401,147.13,13,246
45734,2025-09-22,2,43,604,401,55.83,38,7663
45735,2025-09-26,53,24,602,403,145.25,28,1805
45736,2025-09-05,25,83,600,403,137.76,21,251
45737,2025-09-25,7,40,600,401,99.11,18,204
45738,2025-09-28,12,50,600,400,134.39,13,333
45739,2025-09-29,73,69,603,402,132.89,13,7456
45740,2025-09-27,81,52,604,403,167.15,19,6718
45741,2025-09-12,100,91,600,403,144.55,19,234
45742,2025-09-20,21,3,600,403,84.01,6,300
45743,2025-09-01,34,77,600,403,171.7,21,177
45744,2025-09-02,76,61,600,401,88.75,10,156
45745,2025-09-18,9,24,602,402,59.25,15,1959
45746,2025-09-19,83,18,602,400,104.86,17,6375
45747,2025-09-09,65,59,600,400,99.44,8,168
45748,2025-09-17,54,100,603,401,133.32,31,489
45749,2025-09-24,82,68,600,400,187.87,12,186
45750,2025-09-06,30,74,600,402,155.27,23,138
45751,2025-09-22,62,95,600,403,144.33,21,248
45752,2025-09-29,33,22,602,400,118.33,37,4626
45753,2025-09-10,94,44,600,400,60.88,18,148
45754,2025-09-27,51,24,600,400,62.3,15,206
45755,2025-09-21,57,68,603,401,96.58,13,9877
45756,2025-09-08,50,70,602,400,169.34,17,8301
45757,2025-09-22,13,70,603,403,90.92,51,233
45758,2025-09-13,48,3,600,403,158.44,13,152
45759,2025-09-18,41,53,603,403,154.11,55,5678
45760,2025-09-06,76,77,603,403,123.27,24,5066
45761,2025-09-06,4,93,602,400,135.15,25,3607
45762,2025-09-29,17,91,602,403,56.74,32,4270
45763,2025-09-19,45,56,600,401,130.08,18,238
45764,2025-09-04,76,61,600,401,156.32,10,299
45765,2025-09-05,61,41,600,401,58.13,9,288
45766,2025-09-22,39,74,602,402,53.28,23,4774
45767,2025-09-10,40,46,603,401,90.53,12,4181
45768,2025-09-20,2,77,602,401,104.19,39,1923
45769,2025-09-10,10,22,604,402,60.94,22,7172
45770,2025-09-02,14,71,600,401,91.19,5,270
45771,2025-09-20,49,33,603,402,144.2,23,5631
45772,2025-09-10,98,55,600,403,88.89,10,252
45773,2025-09-11,10,10,600,401,85.12,7,190
45774,2025-09-17,85,84,602,403,112.35,36,6689
45775,2025-09-18,52,99,600,401,59.41,10,304
45776,2025-09-09,12,88,602,400,186.98,15,7619
45777,2025-09-24,44,31,602,401,96.66,55,4921
45778,2025-09-09,85,34,600,403,54.18,11,253
45779,2025-10-22,75,75,600,401,185.58,20,296
45780,2025-10-26,7,9,603,401,130.21,48,9970
45781,2025-10-15,56,10,602,401,75.2,25,8247
45782,2025-10-10,62,52,602,401,108.56,16,1615
45783,2025-10-13,6,5,602,403,185.1,36,8172
45784,2025-10-15,76,94,604,400,170.97,29,9591
45785,2025-10-24,20,66,600,401,97.99,9,141
45786,2025-10-20,28,60,603,401,51.86,20,169
45787,2025-10-02,58,70,600,402,176.71,5,360
45788,2025-10-19,100,16,600,403,59.73,16,196
45789,2025-10-15,41,19,600,403,61.13,15,323
45790,2025-10-24,67,83,604,400,110.11,36,6213
45791,2025-10-13,16,92,602,400,168.66,37,5648
45792,2025-10-19,76,35,602,401,142.1,26,1714
45793,2025-10-15,8,87,600,400,143.06,5,123
45794,2025-10-29,63,74,602,403,121.29,26,933
45795,2025-10-19,52,38,600,403,172.15,11,191
45796,2025-10-15,81,101,600,400,105.42,11,311
45797,2025-10-01,100,39,600,400,87.95,5,284
45798,2025-10-13,94,68,604,402,158.75,19,4617
45799,2025-10-24,23,46,602,402,168.03,36,3198
45800,2025-10-10,91,101,603,401,72.66,18,981
45801,2025-10-10,70,86,602,403,152.66,30,9083
45802,2025-10-20,51,51,603,403,160.93,15,3458
45803,2025-10-11,76,100,602,400,90.99,47,5671
45804,2025-10-23,29,80,603,401,50.52,21,8113
45805,2025-10-20,54,95,604,403,168.17,24,2448
45806,2025-10-23,21,40,600,401,51.2,6,278
45807,2025-10-20,91,43,603,403,128.1,18,8953
45808,2025-10-22,66,11,603,402,117.14,12,6205
45809,2025-10-29,1,90,603,400,93.99,16,455
45810,2025-10-25,18,34,600,402,172.27,5,284
45811,2025-10-18,65,81,600,400,51.86,5,247
45812,2025-10-13,42,18,604,401,72.39,42,8345
45813,2025-10-21,4,80,602,402,144.63,17,6035
45814,2025-10-17,63,96,600,403,59.49,22,164
45815,2025-10-16,39,33,602,400,184.61,40,8485
45816,2025-10-03,77,17,600,401,51.67,21,337
45817,2025-10-04,52,8,600,403,61.07,17,354
45818,2025-10-12,54,29,600,401,144.83,12,255
45819,2025-10-19,41,75,604,401,144.2,19,1586
45820,2025-10-24,46,11,600,402,134.15,14,287
45821,2025-10-05,81,69,600,400,76.12,17,344
45822,2025-10-16,96,52,600,400,138.02,19,356
45823,2025-10-17,6,85,600,403,170.24,12,212
45824,2025-10-07,94,99,603,401,74.79,50,5079
45825,2025-10-01,15,17,600,401,115.51,23,124
45826,2025-10-14,1,77,600,400,188.19,8,275
45827,2025-10-11,5,34,600,400,63.64,5,223
45828,2025-10-21,84,82,600,402,128.92,5,200
45829,2025-10-15,57,43,600,403,86.5,21,206
45830,2025-10-13,82,100,600,403,190.37,21,356
45831,2025-10-16,80,27,604,402,143.09,49,8264
45832,2025-10-06,50,57,603,403,68.69,30,3401
45833,2025-10-22,29,23,603,400,93.51,32,7946
45834,2025-10-19,95,2,602,400,179.21,41,456
45835,2025-10-07,73,53,603,400,100.82,28,4916
45836,2025-10-09,90,60,600,402,145.64,23,256
45837,2025-10-01,50,86,603,401,64.8,14,5329
45838,2025-10-27,9,28,600,400,113.99,23,249
45839,2025-10-05,27,80,603,401,130.14,33,7196
45840,2025-10-27,48,87,602,400,55.55,19,9267
45841,2025-10-18,7,59,604,400,81.29,50,1928
45842,2025-10-02,82,72,600,403,106.14,7,182
45843,2025-10-08,53,79,602,401,126.23,54,2996
45844,2025-10-16,11,79,600,403,89.73,8,343
45845,2025-10-28,15,33,600,403,109.64,13,170
45846,2025-10-07,33,51,602,403,169.95,52,1650
45847,2025-10-24,36,21,604,402,87.25,48,2193
45848,2025-10-12,15,7,600,403,92.91,8,235
45849,2025-10-01,50,44,600,402,105.18,17,232
45850,2025-10-29,49,28,600,403,169.66,5,150
45851,2025-10-08,97,77,603,402,129.02,35,4069
45852,2025-10-25,2,12,600,400,189.09,5,126
45853,2025-10-09,17,101,603,402,123.03,13,8481
45854,2025-10-22,97,82,604,401,151.21,47,8104
45855,2025-10-23,22,75,600,403,134.33,23,277
