opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP00505608,,ACC000845,Deal 505608,Prospecting,431670.98,20.0,2023-04-13,2023-02-07,Web,Existing Customer - Replacement,3809
OPP00329151,,ACC000849,Deal 329151,Prospecting,38249.69,20.0,2025-04-05,2024-10-24,Web,New Customer,1932
OPP00913519,,ACC000949,Deal 913519,Needs Analysis,688827.7,12.0,2025-05-02,2024-12-22,Web,New Customer,32428
OPP00716748,,ACC000979,Deal 716748,Value Proposition,481783.67,10.0,2024-03-28,2023-08-08,Web,Existing Customer - Replacement,4130
OPP00912095,,ACC000890,Deal 912095,Negotiation/Review,684305.31,10.0,2024-12-26,2024-07-06,Other,Existing Customer - Replacement,13496
OPP00896760,,ACC000025,Deal 896760,Value Proposition,596281.98,10.0,2024-02-03,2023-03-07,Phone Inquiry,New Customer,5103
OPP00507049,,ACC000203,Deal 507049,Id. Decision Makers,140662.41,8.0,2024-08-10,2024-06-21,Phone Inquiry,Existing Customer - Replacement,24266
OPP01067126,,ACC000393,Deal 1067126,Perception Analysis,116347.39,8.0,2024-04-06,2023-09-12,Web,Existing Customer - Downgrade,11072
OPP00627635,,ACC000144,Deal 627635,Qualification,904855.69,15.0,2025-01-24,2024-03-08,Purchased List,Existing Customer - Replacement,4936
OPP00773636,,ACC000494,Deal 773636,Prospecting,330671.38,20.0,2025-01-08,2024-06-11,Partner Referral,New Customer,1197
OPP00303830,,ACC000476,Deal 303830,Prospecting,59054.14,20.0,2024-12-07,2024-03-09,Purchased List,Existing Customer - Downgrade,10534
OPP00605927,,ACC000866,Deal 605927,Id. Decision Makers,496642.86,8.0,2024-03-01,2023-12-14,Partner Referral,Existing Customer - Downgrade,18525
OPP00761106,,ACC000200,Deal 761106,Negotiation/Review,615394.42,10.0,2024-05-07,2023-05-09,Partner Referral,Existing Customer - Upgrade,9810
OPP00915465,,ACC000784,Deal 915465,Qualification,426879.29,15.0,2025-01-31,2024-09-03,Other,Existing Customer - Downgrade,13322
OPP00449017,,ACC000930,Deal 449017,Negotiation/Review,144292.26,10.0,2023-07-14,2023-03-05,Web,New Customer,92
OPP00443110,,ACC000408,Deal 443110,Id. Decision Makers,683417.28,8.0,2023-09-26,2023-01-18,Partner Referral,Existing Customer - Upgrade,4394
OPP00962382,,ACC000519,Deal 962382,Negotiation/Review,189211.79,10.0,2024-02-12,2023-08-30,Other,Existing Customer - Downgrade,6856
OPP01073199,,ACC000522,Deal 1073199,Perception Analysis,545855.05,8.0,2024-03-18,2023-12-26,Other,Existing Customer - Downgrade,18430
OPP01059101,,ACC000406,Deal 1059101,Value Proposition,493850.43,10.0,2024-06-10,2024-03-08,Web,Existing Customer - Downgrade,16015
OPP00911907,,ACC000799,Deal 911907,Prospecting,505642.98,20.0,2024-12-06,2024-09-11,Other,Existing Customer - Upgrade,17878
OPP01105102,,ACC000861,Deal 1105102,Id. Decision Makers,601523.73,8.0,2025-08-01,2024-12-15,Purchased List,Existing Customer - Replacement,33475
OPP01047527,,ACC000458,Deal 1047527,Value Proposition,80385.47,10.0,2024-10-08,2023-12-17,Other,Existing Customer - Upgrade,10257
OPP00369907,,ACC000655,Deal 369907,Proposal/Price Quote,227725.71,12.0,2024-02-28,2023-11-25,Other,Existing Customer - Upgrade,7725
OPP00365742,,ACC000906,Deal 365742,Qualification,541991.51,15.0,2024-05-09,2023-06-07,Phone Inquiry,Existing Customer - Upgrade,5273
OPP00375654,,ACC000481,Deal 375654,Prospecting,576775.93,20.0,2024-08-22,2024-06-26,Purchased List,New Customer,15119
OPP00671132,,ACC000416,Deal 671132,Value Proposition,106430.13,10.0,2024-06-25,2023-09-03,Web,New Customer,15827
OPP01071539,,ACC000304,Deal 1071539,Id. Decision Makers,659551.59,8.0,2024-03-10,2023-05-01,Partner Referral,Existing Customer - Upgrade,8429
OPP01110704,,ACC000044,Deal 1110704,Value Proposition,240885.6,10.0,2024-01-05,2023-07-07,Phone Inquiry,Existing Customer - Upgrade,9090
OPP00743276,,ACC000024,Deal 743276,Qualification,714698.41,15.0,2023-09-11,2023-04-27,Purchased List,Existing Customer - Downgrade,1335
OPP00973981,,ACC000946,Deal 973981,Negotiation/Review,575211.21,10.0,2025-01-06,2024-10-16,Partner Referral,Existing Customer - Upgrade,30187
OPP00749313,,ACC000731,Deal 749313,Perception Analysis,217705.29,8.0,2024-08-21,2024-01-10,Partner Referral,New Customer,3443
OPP00946484,,ACC000348,Deal 946484,Id. Decision Makers,68412.63,8.0,2025-02-25,2024-12-22,Partner Referral,Existing Customer - Replacement,27899
OPP00438478,,ACC000972,Deal 438478,Negotiation/Review,595386.28,10.0,2023-06-12,2023-04-26,Web,Existing Customer - Replacement,11517
OPP00744325,,ACC000153,Deal 744325,Closed Lost,68552.27,5.0,2023-09-01,2023-05-25,Web,Existing Customer - Replacement,1270
OPP01032500,,ACC000589,Deal 1032500,Closed Lost,417442.78,5.0,2023-10-31,2023-03-03,Web,New Customer,6156
OPP00731377,,ACC000716,Deal 731377,Prospecting,155735.01,20.0,2025-05-05,2024-09-22,Other,Existing Customer - Upgrade,4171
OPP00866205,,ACC000945,Deal 866205,Perception Analysis,440690.9,8.0,2025-06-09,2024-09-12,Purchased List,Existing Customer - Upgrade,24802
OPP00776401,,ACC000867,Deal 776401,Negotiation/Review,387274.95,10.0,2024-08-21,2024-01-21,Phone Inquiry,New Customer,447
OPP00364087,,ACC000348,Deal 364087,Closed Lost,359910.51,5.0,2023-04-28,2023-01-12,Purchased List,Existing Customer - Downgrade,2656
OPP00933023,,ACC000975,Deal 933023,Negotiation/Review,716405.5,10.0,2023-12-17,2023-03-18,Partner Referral,Existing Customer - Replacement,8519
OPP00386105,,ACC000340,Deal 386105,Perception Analysis,130626.45,8.0,2024-03-02,2023-09-08,Web,New Customer,3981
OPP00478738,,ACC000991,Deal 478738,Prospecting,933362.9,20.0,2024-04-17,2024-02-16,Purchased List,Existing Customer - Replacement,5446
OPP00630166,,ACC000053,Deal 630166,Needs Analysis,295986.94,12.0,2023-11-03,2023-01-19,Phone Inquiry,Existing Customer - Upgrade,3234
OPP00865811,,ACC000544,Deal 865811,Perception Analysis,332345.93,8.0,2025-05-05,2024-12-22,Other,Existing Customer - Upgrade,28679
OPP00516072,,ACC000847,Deal 516072,Id. Decision Makers,245052.97,8.0,2024-02-05,2023-04-02,Partner Referral,Existing Customer - Replacement,1863
OPP00890455,,ACC000572,Deal 890455,Negotiation/Review,342910.16,10.0,2025-02-25,2024-05-20,Web,Existing Customer - Downgrade,1280
OPP00996531,,ACC000953,Deal 996531,Prospecting,710857.4,20.0,2024-07-09,2024-02-21,Other,New Customer,13900
OPP00843167,,ACC000290,Deal 843167,Qualification,384016.81,15.0,2024-03-10,2023-08-29,Partner Referral,Existing Customer - Upgrade,16253
OPP00994861,,ACC000267,Deal 994861,Negotiation/Review,69284.27,10.0,2024-11-27,2024-03-29,Web,New Customer,5595
OPP00920633,,ACC000796,Deal 920633,Qualification,414689.68,15.0,2023-11-06,2023-02-12,Purchased List,Existing Customer - Downgrade,8595
OPP00554540,,ACC000482,Deal 554540,Value Proposition,332958.11,10.0,2025-04-08,2024-07-26,Other,Existing Customer - Upgrade,15965
OPP00423321,,ACC000643,Deal 423321,Qualification,816007.98,15.0,2025-07-17,2024-10-19,Other,New Customer,4584
OPP00883328,,ACC000513,Deal 883328,Value Proposition,141030.06,10.0,2023-10-24,2023-05-21,Purchased List,Existing Customer - Replacement,12417
OPP00970758,,ACC000325,Deal 970758,Closed Lost,72966.47,5.0,2024-10-02,2024-04-15,Partner Referral,New Customer,17927
OPP00661649,,ACC000698,Deal 661649,Proposal/Price Quote,151072.12,12.0,2023-05-24,2023-01-22,Purchased List,Existing Customer - Downgrade,6851
OPP00384717,,ACC000576,Deal 384717,Qualification,465053.42,15.0,2025-07-04,2024-07-12,Other,Existing Customer - Upgrade,13088
OPP00820992,,ACC000814,Deal 820992,Proposal/Price Quote,593255.11,12.0,2025-07-19,2024-08-19,Partner Referral,Existing Customer - Upgrade,304
OPP00634027,,ACC000091,Deal 634027,Prospecting,769381.34,20.0,2025-08-28,2024-09-06,Partner Referral,New Customer,9724
OPP00881760,,ACC000237,Deal 881760,Id. Decision Makers,592981.47,8.0,2024-11-09,2024-06-03,Purchased List,New Customer,3853
OPP01047586,,ACC000736,Deal 1047586,Id. Decision Makers,171489.76,8.0,2024-05-09,2023-08-26,Purchased List,Existing Customer - Replacement,14270
OPP00383214,,ACC000824,Deal 383214,Qualification,307000.93,15.0,2025-11-24,2024-12-03,Purchased List,Existing Customer - Upgrade,9642
OPP00891171,,ACC000537,Deal 891171,Value Proposition,708946.45,10.0,2025-05-07,2024-08-28,Partner Referral,Existing Customer - Downgrade,23592
OPP00561225,,ACC000485,Deal 561225,Closed Lost,59363.11,5.0,2023-06-04,2023-04-07,Web,Existing Customer - Replacement,11087
OPP00710888,,ACC000026,Deal 710888,Needs Analysis,594461.69,12.0,2024-07-20,2024-01-15,Partner Referral,Existing Customer - Upgrade,8884
OPP00295837,,ACC000775,Deal 295837,Perception Analysis,527594.51,8.0,2024-08-02,2024-01-25,Other,Existing Customer - Downgrade,17121
OPP00825742,,ACC000404,Deal 825742,Negotiation/Review,314905.79,10.0,2024-05-11,2023-07-22,Purchased List,Existing Customer - Upgrade,5282
OPP00939347,,ACC000622,Deal 939347,Qualification,463693.4,15.0,2024-08-09,2024-01-29,Purchased List,Existing Customer - Replacement,20156
OPP00625156,,ACC000902,Deal 625156,Closed Lost,374247.9,5.0,2024-09-06,2024-03-08,Partner Referral,Existing Customer - Upgrade,12178
OPP00418089,,ACC000044,Deal 418089,Needs Analysis,128639.04,12.0,2025-10-20,2024-10-31,Phone Inquiry,Existing Customer - Upgrade,18475
OPP00675814,,ACC000474,Deal 675814,Proposal/Price Quote,733366.7,12.0,2023-08-09,2023-01-23,Partner Referral,Existing Customer - Upgrade,2719
OPP00486493,,ACC000272,Deal 486493,Prospecting,327259.23,20.0,2024-12-27,2024-01-08,Other,New Customer,4638
OPP00523439,,ACC000876,Deal 523439,Needs Analysis,346531.32,12.0,2024-02-11,2023-08-09,Purchased List,Existing Customer - Downgrade,4755
OPP00460473,,ACC000712,Deal 460473,Qualification,771933.32,15.0,2025-01-01,2024-08-02,Partner Referral,Existing Customer - Downgrade,17146
OPP00538671,,ACC000184,Deal 538671,Value Proposition,533863.09,10.0,2024-02-25,2023-09-08,Phone Inquiry,Existing Customer - Replacement,6700
OPP00744772,,ACC000831,Deal 744772,Id. Decision Makers,532957.81,8.0,2023-11-26,2023-04-04,Partner Referral,New Customer,10060
OPP00313095,,ACC000660,Deal 313095,Qualification,816749.73,15.0,2024-05-23,2024-01-13,Phone Inquiry,New Customer,12166
OPP00860119,,ACC000624,Deal 860119,Proposal/Price Quote,30926.34,12.0,2024-12-29,2024-04-25,Web,Existing Customer - Replacement,17020
OPP00289629,,ACC000188,Deal 289629,Prospecting,17461.72,20.0,2024-10-13,2024-01-20,Web,Existing Customer - Upgrade,19809
OPP00518817,,ACC000933,Deal 518817,Proposal/Price Quote,104350.74,12.0,2024-08-30,2024-03-01,Other,Existing Customer - Upgrade,8233
OPP00990500,,ACC000483,Deal 990500,Proposal/Price Quote,301582.28,12.0,2024-03-11,2023-06-28,Other,Existing Customer - Downgrade,7736
OPP00527544,,ACC000551,Deal 527544,Proposal/Price Quote,100317.23,12.0,2024-03-16,2023-05-18,Partner Referral,Existing Customer - Replacement,7584
OPP01106581,,ACC000683,Deal 1106581,Proposal/Price Quote,399064.47,12.0,2024-03-04,2023-12-27,Partner Referral,Existing Customer - Upgrade,6902
OPP00314025,,ACC000620,Deal 314025,Proposal/Price Quote,645916.41,12.0,2023-07-11,2023-02-17,Web,Existing Customer - Replacement,5410
OPP00646632,,ACC000352,Deal 646632,Id. Decision Makers,402002.49,8.0,2025-07-22,2024-09-08,Purchased List,Existing Customer - Downgrade,24470
OPP00733541,,ACC000647,Deal 733541,Proposal/Price Quote,398460.54,12.0,2024-10-15,2023-11-15,Other,Existing Customer - Downgrade,4435
OPP00309225,,ACC000510,Deal 309225,Needs Analysis,256428.51,12.0,2024-04-05,2023-11-21,Other,New Customer,5382
OPP01036318,,ACC000396,Deal 1036318,Closed Lost,225730.71,5.0,2024-03-10,2023-09-01,Purchased List,Existing Customer - Downgrade,15528
OPP01058284,,ACC000518,Deal 1058284,Prospecting,670525.8,20.0,2025-03-18,2024-07-23,Other,New Customer,322
OPP00831872,,ACC000081,Deal 831872,Closed Lost,6736.34,5.0,2024-08-05,2023-11-28,Other,Existing Customer - Downgrade,10411
OPP00485356,,ACC000672,Deal 485356,Prospecting,336583.26,20.0,2024-12-05,2024-01-24,Purchased List,New Customer,13642
OPP00678849,,ACC000252,Deal 678849,Needs Analysis,380554.6,12.0,2024-03-05,2023-12-21,Phone Inquiry,Existing Customer - Replacement,5873
OPP00442847,,ACC000033,Deal 442847,Prospecting,943330.71,20.0,2024-09-18,2023-09-28,Partner Referral,Existing Customer - Upgrade,4927
OPP00915614,,ACC000408,Deal 915614,Proposal/Price Quote,628428.03,12.0,2025-04-22,2024-08-18,Partner Referral,Existing Customer - Upgrade,15418
OPP00692407,,ACC000491,Deal 692407,Needs Analysis,151694.75,12.0,2024-03-15,2023-12-02,Web,Existing Customer - Upgrade,2198
OPP00885790,,ACC000981,Deal 885790,Perception Analysis,252002.72,8.0,2023-10-19,2023-04-23,Web,Existing Customer - Upgrade,92
OPP00754972,,ACC000393,Deal 754972,Id. Decision Makers,552751.12,8.0,2025-04-17,2024-05-30,Web,Existing Customer - Replacement,10219
OPP00625075,,ACC000373,Deal 625075,Negotiation/Review,408532.07,10.0,2023-12-12,2023-03-01,Other,Existing Customer - Replacement,3075
OPP01027644,,ACC000647,Deal 1027644,Negotiation/Review,309309.83,10.0,2024-12-20,2024-05-20,Phone Inquiry,Existing Customer - Replacement,6530
OPP00880532,,ACC000595,Deal 880532,Negotiation/Review,241005.1,10.0,2024-11-02,2024-09-12,Purchased List,Existing Customer - Replacement,22743
OPP00846637,,ACC000749,Deal 846637,Qualification,404122.66,15.0,2024-11-30,2023-12-31,Purchased List,Existing Customer - Downgrade,3076
OPP00993823,,ACC000751,Deal 993823,Perception Analysis,580325.61,8.0,2024-04-04,2023-12-31,Phone Inquiry,Existing Customer - Upgrade,17621
OPP00417966,,ACC000074,Deal 417966,Qualification,463637.04,15.0,2023-12-10,2023-10-31,Phone Inquiry,Existing Customer - Upgrade,15028
OPP00811620,,ACC000974,Deal 811620,Id. Decision Makers,46246.83,8.0,2025-10-20,2024-10-27,Other,New Customer,10848
OPP00909207,,ACC000870,Deal 909207,Qualification,83496.18,15.0,2025-01-08,2024-06-10,Purchased List,Existing Customer - Downgrade,3104
OPP00796436,,ACC000267,Deal 796436,Qualification,884271.93,15.0,2025-01-19,2024-08-04,Other,Existing Customer - Replacement,2003
OPP00317601,,ACC000962,Deal 317601,Closed Lost,472588.62,5.0,2023-06-28,2023-03-13,Phone Inquiry,New Customer,10240
OPP00896415,,ACC000584,Deal 896415,Negotiation/Review,186223.05,10.0,2025-01-05,2024-05-15,Web,Existing Customer - Upgrade,15359
OPP00904447,,ACC000650,Deal 904447,Id. Decision Makers,698315.64,8.0,2024-07-05,2024-04-06,Other,Existing Customer - Upgrade,19480
OPP01041011,,ACC000750,Deal 1041011,Prospecting,467614.16,20.0,2024-12-22,2024-06-19,Phone Inquiry,Existing Customer - Downgrade,5127
OPP00341356,,ACC000734,Deal 341356,Proposal/Price Quote,394040.23,12.0,2023-10-05,2023-06-10,Phone Inquiry,Existing Customer - Replacement,1094
OPP00873323,,ACC000224,Deal 873323,Id. Decision Makers,664187.4,8.0,2025-05-16,2024-10-09,Phone Inquiry,Existing Customer - Replacement,11484
OPP00312917,,ACC000137,Deal 312917,Value Proposition,716949.65,10.0,2023-11-03,2023-02-24,Purchased List,Existing Customer - Downgrade,9162
OPP00685401,,ACC000698,Deal 685401,Perception Analysis,574790.19,8.0,2024-07-08,2023-09-10,Phone Inquiry,New Customer,7407
OPP00361120,,ACC000055,Deal 361120,Negotiation/Review,422368.44,10.0,2024-04-17,2023-08-08,Partner Referral,New Customer,5652
OPP00586737,,ACC000002,Deal 586737,Needs Analysis,692466.4,12.0,2025-11-07,2024-11-26,Other,New Customer,20606
OPP00655131,,ACC000693,Deal 655131,Proposal/Price Quote,459640.11,12.0,2024-12-27,2024-02-27,Partner Referral,New Customer,463
OPP00583256,,ACC000668,Deal 583256,Value Proposition,505955.33,10.0,2023-06-29,2023-03-18,Purchased List,Existing Customer - Upgrade,3157
OPP00597109,,ACC000263,Deal 597109,Closed Lost,324128.47,5.0,2023-10-13,2023-02-03,Web,Existing Customer - Downgrade,4499
OPP00647148,,ACC000389,Deal 647148,Qualification,644807.13,15.0,2024-11-14,2024-09-16,Web,New Customer,9313
OPP00956942,,ACC000754,Deal 956942,Needs Analysis,416471.55,12.0,2024-09-04,2024-04-02,Other,Existing Customer - Upgrade,13965
OPP00345129,,ACC000661,Deal 345129,Needs Analysis,711761.51,12.0,2025-07-14,2024-12-26,Purchased List,Existing Customer - Downgrade,20038
OPP00607220,,ACC000677,Deal 607220,Proposal/Price Quote,598640.3,12.0,2025-03-30,2024-12-03,Phone Inquiry,Existing Customer - Replacement,12035
OPP00868320,,ACC000806,Deal 868320,Proposal/Price Quote,369932.45,12.0,2024-12-23,2024-03-10,Web,New Customer,20464
OPP00532101,,ACC000527,Deal 532101,Prospecting,182982.52,20.0,2024-10-02,2023-11-01,Web,Existing Customer - Upgrade,13215
OPP00377662,,ACC000509,Deal 377662,Proposal/Price Quote,709464.29,12.0,2024-02-08,2023-06-24,Web,Existing Customer - Upgrade,4174
OPP00912975,,ACC000314,Deal 912975,Needs Analysis,141567.26,12.0,2024-01-30,2023-05-10,Web,Existing Customer - Downgrade,9194
OPP00311248,,ACC000083,Deal 311248,Qualification,937264.63,15.0,2024-01-18,2023-12-06,Purchased List,New Customer,17729
OPP00648537,,ACC000345,Deal 648537,Closed Lost,349737.09,5.0,2025-08-03,2024-12-26,Web,Existing Customer - Replacement,13277
OPP00910877,,ACC000949,Deal 910877,Needs Analysis,262147.08,12.0,2023-10-20,2023-05-29,Phone Inquiry,Existing Customer - Downgrade,1270
OPP00378705,,ACC000947,Deal 378705,Prospecting,307441.81,20.0,2025-06-26,2024-12-05,Web,Existing Customer - Downgrade,19420
OPP00426729,,ACC000536,Deal 426729,Prospecting,49482.03,20.0,2024-04-13,2023-12-30,Web,Existing Customer - Replacement,4995
OPP00703485,,ACC000952,Deal 703485,Needs Analysis,314006.63,12.0,2024-01-29,2023-06-28,Purchased List,New Customer,1688
OPP00833311,,ACC000691,Deal 833311,Needs Analysis,247792.39,12.0,2024-08-28,2024-02-26,Purchased List,Existing Customer - Replacement,7093
OPP00583471,,ACC000265,Deal 583471,Qualification,823406.44,15.0,2025-03-14,2024-11-04,Other,Existing Customer - Downgrade,9175
OPP00584459,,ACC000554,Deal 584459,Id. Decision Makers,451411.41,8.0,2025-03-17,2024-11-05,Partner Referral,Existing Customer - Replacement,5844
OPP00527055,,ACC000737,Deal 527055,Value Proposition,239879.7,10.0,2025-06-02,2024-10-20,Partner Referral,New Customer,8616
OPP00333619,,ACC000508,Deal 333619,Proposal/Price Quote,155969.87,12.0,2025-06-21,2024-07-21,Phone Inquiry,Existing Customer - Downgrade,18471
OPP00824413,,ACC000466,Deal 824413,Qualification,292844.7,15.0,2024-03-25,2023-11-10,Partner Referral,Existing Customer - Upgrade,3353
OPP00904126,,ACC000992,Deal 904126,Proposal/Price Quote,236880.4,12.0,2025-10-20,2024-12-12,Web,New Customer,4152
OPP00646056,,ACC000871,Deal 646056,Id. Decision Makers,242850.57,8.0,2024-01-17,2023-09-18,Phone Inquiry,Existing Customer - Downgrade,17307
OPP00732921,,ACC000389,Deal 732921,Qualification,28924.33,15.0,2025-04-09,2024-12-06,Partner Referral,Existing Customer - Upgrade,19246
OPP00519774,,ACC000956,Deal 519774,Prospecting,203059.29,20.0,2025-03-20,2024-10-23,Phone Inquiry,Existing Customer - Replacement,21130
OPP00311542,,ACC000854,Deal 311542,Prospecting,367080.22,20.0,2023-08-20,2023-04-25,Other,New Customer,6275
OPP00613270,,ACC000589,Deal 613270,Needs Analysis,189382.65,12.0,2023-05-08,2023-01-07,Web,Existing Customer - Downgrade,5410
OPP00455731,,ACC000297,Deal 455731,Needs Analysis,101075.78,12.0,2024-06-24,2024-05-05,Purchased List,Existing Customer - Upgrade,18864
OPP00341149,,ACC000232,Deal 341149,Value Proposition,399162.06,10.0,2023-12-11,2023-07-13,Web,Existing Customer - Upgrade,12649
OPP00305801,,ACC000187,Deal 305801,Negotiation/Review,619931.12,10.0,2025-06-17,2024-12-16,Web,Existing Customer - Upgrade,18170
OPP00866183,,ACC000374,Deal 866183,Proposal/Price Quote,299602.45,12.0,2024-05-03,2023-09-23,Partner Referral,Existing Customer - Downgrade,15513
OPP00353675,,ACC000673,Deal 353675,Negotiation/Review,652163.27,10.0,2025-09-06,2024-11-10,Phone Inquiry,Existing Customer - Upgrade,6859
OPP00442364,,ACC000362,Deal 442364,Prospecting,276675.11,20.0,2024-04-15,2023-06-04,Other,Existing Customer - Replacement,2755
OPP00793699,,ACC000820,Deal 793699,Qualification,746382.27,15.0,2025-05-05,2024-12-03,Phone Inquiry,Existing Customer - Replacement,88
OPP00809202,,ACC000651,Deal 809202,Prospecting,787023.01,20.0,2024-10-21,2024-03-07,Partner Referral,Existing Customer - Upgrade,7597
OPP01015548,,ACC000607,Deal 1015548,Value Proposition,472409.05,10.0,2024-03-24,2023-07-15,Partner Referral,Existing Customer - Upgrade,3547
OPP00729398,,ACC000465,Deal 729398,Negotiation/Review,203556.44,10.0,2025-04-12,2024-05-08,Other,New Customer,2993
OPP00756074,,ACC000025,Deal 756074,Value Proposition,308876.6,10.0,2024-06-04,2023-06-30,Other,Existing Customer - Downgrade,13163
OPP00467587,,ACC000197,Deal 467587,Closed Lost,276462.95,5.0,2024-04-05,2023-09-23,Partner Referral,Existing Customer - Upgrade,4801
OPP01017574,,ACC000113,Deal 1017574,Prospecting,168186.9,20.0,2024-01-11,2023-03-04,Other,Existing Customer - Upgrade,2349
OPP00726795,,ACC000596,Deal 726795,Negotiation/Review,153695.35,10.0,2024-07-21,2023-10-02,Purchased List,Existing Customer - Upgrade,5401
OPP00454855,,ACC000932,Deal 454855,Qualification,259766.45,15.0,2024-01-10,2023-10-20,Web,New Customer,15581
OPP00523722,,ACC000354,Deal 523722,Id. Decision Makers,467379.05,8.0,2024-04-18,2023-08-16,Web,Existing Customer - Replacement,14330
OPP00985093,,ACC000044,Deal 985093,Perception Analysis,510650.12,8.0,2025-07-09,2024-12-31,Web,Existing Customer - Upgrade,17
OPP00653862,,ACC000356,Deal 653862,Value Proposition,561334.78,10.0,2024-02-10,2023-06-02,Partner Referral,Existing Customer - Replacement,5298
OPP00831426,,ACC000130,Deal 831426,Value Proposition,594337.05,10.0,2023-04-04,2023-03-05,Phone Inquiry,New Customer,1275
OPP00377411,,ACC000201,Deal 377411,Prospecting,263770.6,20.0,2024-09-29,2023-11-08,Other,Existing Customer - Replacement,1711
OPP01025764,,ACC000776,Deal 1025764,Negotiation/Review,52599.78,10.0,2024-10-01,2024-01-04,Phone Inquiry,Existing Customer - Upgrade,4489
OPP00573403,,ACC000383,Deal 573403,Qualification,491797.99,15.0,2023-09-08,2023-06-14,Purchased List,New Customer,8384
OPP00295109,,ACC000236,Deal 295109,Qualification,975733.77,15.0,2024-04-08,2023-12-29,Web,Existing Customer - Replacement,14408
OPP01000876,,ACC000337,Deal 1000876,Needs Analysis,714402.92,12.0,2023-09-30,2023-05-16,Web,New Customer,6970
OPP00515121,,ACC000529,Deal 515121,Value Proposition,445533.72,10.0,2024-03-20,2023-06-17,Other,New Customer,10893
OPP00646191,,ACC000997,Deal 646191,Perception Analysis,68370.28,8.0,2025-09-05,2024-10-13,Web,New Customer,15457
OPP00607528,,ACC000778,Deal 607528,Id. Decision Makers,729368.57,8.0,2023-07-26,2023-03-12,Other,New Customer,5360
OPP00945271,,ACC000817,Deal 945271,Needs Analysis,58477.0,12.0,2024-12-27,2024-10-23,Other,Existing Customer - Downgrade,9915
OPP00698753,,ACC000051,Deal 698753,Perception Analysis,655360.62,8.0,2024-09-23,2023-12-29,Other,Existing Customer - Upgrade,16397
OPP00636545,,ACC000990,Deal 636545,Value Proposition,417212.21,10.0,2025-04-12,2024-10-30,Web,Existing Customer - Replacement,24904
OPP00601563,,ACC000056,Deal 601563,Prospecting,416861.27,20.0,2024-04-21,2023-12-24,Other,Existing Customer - Upgrade,3844
OPP00403015,,ACC000359,Deal 403015,Prospecting,653614.4,20.0,2024-02-06,2023-04-15,Phone Inquiry,Existing Customer - Downgrade,3945
OPP00563013,,ACC000938,Deal 563013,Qualification,417942.73,15.0,2024-12-06,2024-06-04,Other,Existing Customer - Upgrade,18355
OPP00796104,,ACC000096,Deal 796104,Prospecting,653304.62,20.0,2025-05-15,2024-09-14,Purchased List,Existing Customer - Downgrade,12886
OPP00543424,,ACC000398,Deal 543424,Qualification,792287.29,15.0,2023-12-20,2023-04-12,Purchased List,Existing Customer - Downgrade,6182
OPP00585341,,ACC000085,Deal 585341,Prospecting,112475.92,20.0,2024-08-09,2024-05-22,Other,Existing Customer - Replacement,12634
OPP00398560,,ACC000029,Deal 398560,Needs Analysis,52020.57,12.0,2024-12-17,2024-08-18,Purchased List,Existing Customer - Upgrade,23143
OPP00767355,,ACC000202,Deal 767355,Needs Analysis,186205.87,12.0,2023-12-29,2023-07-24,Web,Existing Customer - Replacement,7774
OPP00435429,,ACC000957,Deal 435429,Needs Analysis,368936.23,12.0,2023-11-23,2023-01-08,Purchased List,Existing Customer - Downgrade,5817
OPP00356837,,ACC000455,Deal 356837,Needs Analysis,463891.81,12.0,2024-03-20,2023-04-30,Other,Existing Customer - Downgrade,5108
OPP00575687,,ACC000614,Deal 575687,Prospecting,506848.45,20.0,2023-08-13,2023-03-10,Partner Referral,Existing Customer - Upgrade,8553
OPP01003023,,ACC000446,Deal 1003023,Proposal/Price Quote,125337.83,12.0,2024-01-02,2023-06-19,Phone Inquiry,Existing Customer - Replacement,5194
OPP00375917,,ACC000249,Deal 375917,Id. Decision Makers,348888.55,8.0,2024-04-10,2023-06-17,Web,Existing Customer - Replacement,8695
OPP00329296,,ACC000995,Deal 329296,Id. Decision Makers,157388.21,8.0,2025-08-05,2024-08-14,Partner Referral,Existing Customer - Replacement,2563
OPP00688188,,ACC000425,Deal 688188,Id. Decision Makers,488760.24,8.0,2023-02-24,2023-01-14,Purchased List,New Customer,3505
OPP00468465,,ACC000935,Deal 468465,Proposal/Price Quote,608158.64,12.0,2025-01-25,2024-02-11,Phone Inquiry,New Customer,5444
OPP00688747,,ACC000714,Deal 688747,Qualification,478097.98,15.0,2024-03-07,2023-07-29,Purchased List,Existing Customer - Upgrade,10384
OPP00463570,,ACC000680,Deal 463570,Prospecting,891683.56,20.0,2023-11-16,2023-05-04,Web,Existing Customer - Replacement,4551
OPP00501455,,ACC000201,Deal 501455,Proposal/Price Quote,280321.07,12.0,2023-02-15,2023-01-16,Web,Existing Customer - Upgrade,2342
OPP00598975,,ACC000862,Deal 598975,Perception Analysis,365837.03,8.0,2023-10-12,2023-07-27,Other,Existing Customer - Upgrade,13761
OPP01010754,,ACC000528,Deal 1010754,Id. Decision Makers,466523.31,8.0,2025-01-15,2024-06-02,Phone Inquiry,Existing Customer - Downgrade,14328
OPP00845697,,ACC000913,Deal 845697,Perception Analysis,654547.64,8.0,2024-10-27,2024-05-18,Partner Referral,Existing Customer - Replacement,18367
