sale_id,date,customer_key,product_key,sales_rep_key,region_key,vendor_key,amount,units
10670,2025-08-23,492,51,32,400,842,64606.26,7
10671,2025-08-23,813,1,122,403,121,170742.19,19
10672,2025-08-23,60,66,51,403,367,221263.22,7
10673,2025-08-23,631,94,148,402,710,39661.29,6
10674,2025-08-23,511,46,116,403,234,198475.31,4
10675,2025-08-23,303,18,129,400,720,4180.83,19
10676,2025-08-23,423,40,121,401,425,141233.73,8
10677,2025-08-23,677,68,127,400,113,141481.0,10
10678,2025-08-23,897,11,164,401,494,106244.1,14
10679,2025-08-23,136,98,178,403,734,94526.45,17
10680,2025-08-23,890,13,2,402,225,46543.28,5
10681,2025-08-24,817,81,44,403,584,290529.28,3
10682,2025-08-24,695,57,56,401,130,86490.68,18
10683,2025-08-24,207,54,124,400,969,169828.0,4
10684,2025-08-24,583,2,22,402,38,77289.03,8
10685,2025-08-24,731,33,43,401,710,123074.67,9
10686,2025-08-24,863,23,54,401,630,174983.04,12
10687,2025-08-24,695,93,25,401,681,140773.14,18
10688,2025-08-24,487,88,49,401,388,157798.42,11
10689,2025-08-24,280,16,90,403,935,38258.37,7
10690,2025-08-25,621,42,46,403,46,55031.72,2
10691,2025-08-25,118,73,59,402,812,117531.4,18
10692,2025-08-25,979,41,197,400,204,4688.64,10
10693,2025-08-25,566,21,90,402,369,216360.34,3
10694,2025-08-25,360,66,92,403,153,286853.69,2
10695,2025-08-25,188,38,55,401,101,37257.18,19
10696,2025-08-25,892,56,52,401,545,160792.44,18
10697,2025-08-25,647,100,138,400,875,172875.76,12
10698,2025-08-25,219,60,178,403,779,199945.69,16
10699,2025-08-25,359,63,16,402,953,143473.13,20
10700,2025-08-25,700,37,8,401,931,109734.29,8
10701,2025-08-25,866,88,110,401,323,91008.11,7
10702,2025-08-26,288,24,57,400,295,139703.34,11
10703,2025-08-26,224,41,86,403,739,94091.93,14
10704,2025-08-26,687,77,194,403,643,206327.55,18
10705,2025-08-26,432,47,62,402,268,85914.02,19
10706,2025-08-26,188,24,95,401,896,164831.61,7
10707,2025-08-26,497,96,105,402,634,212137.41,11
10708,2025-08-26,969,31,27,401,39,172750.84,3
10709,2025-08-26,894,8,169,403,394,215649.93,5
10710,2025-08-26,67,76,30,403,920,208198.73,9
10711,2025-08-26,817,9,137,403,695,155372.22,19
10712,2025-08-26,977,39,35,403,394,162923.68,15
10713,2025-08-26,413,79,126,402,491,204450.79,18
10714,2025-08-27,213,64,50,403,840,115509.95,9
10715,2025-08-27,461,22,141,402,191,172453.79,3
10716,2025-08-27,356,79,68,400,226,11135.63,12
10717,2025-08-27,96,29,127,403,365,255812.74,17
10718,2025-08-27,370,72,164,402,791,47660.54,5
10719,2025-08-27,493,96,196,401,217,141464.02,16
10720,2025-08-27,550,80,124,403,3,130412.36,17
10721,2025-08-27,761,25,20,402,161,67278.8,5
10722,2025-08-27,720,73,91,403,368,102812.99,3
10723,2025-08-27,707,75,169,400,269,32703.46,12
10724,2025-08-27,723,39,70,403,444,110564.73,19
10725,2025-08-27,726,14,151,400,347,138550.48,6
10726,2025-08-27,524,69,16,401,586,66754.71,10
10727,2025-08-28,665,62,17,400,38,72713.68,16
10728,2025-08-28,167,95,22,402,511,126111.49,20
10729,2025-08-28,588,44,157,402,241,205232.85,18
10730,2025-08-28,483,30,86,401,306,158259.0,7
10731,2025-08-28,831,96,30,402,244,33158.93,3
10732,2025-08-28,603,1,132,402,585,57670.77,4
10733,2025-08-28,240,88,48,400,796,18578.93,8
10734,2025-08-28,622,56,129,402,568,222348.62,13
10735,2025-08-28,94,13,96,403,943,324443.75,4
10736,2025-08-28,142,47,158,401,270,163662.47,20
10737,2025-08-28,35,26,95,402,318,142422.87,4
10738,2025-08-28,715,78,83,403,446,156575.08,17
10739,2025-08-28,311,76,37,400,682,165295.68,4
10740,2025-08-28,824,65,70,400,97,79492.62,16
10741,2025-08-28,298,42,41,402,570,127050.11,11
10742,2025-08-28,830,53,82,400,827,139800.8,9
10743,2025-08-28,807,50,41,403,608,235063.03,10
10744,2025-08-28,291,99,192,402,266,149349.75,20
10745,2025-08-29,344,88,72,402,450,169906.39,8
10746,2025-08-29,798,85,174,400,443,2266.16,16
10747,2025-08-29,70,65,87,400,583,25514.19,6
10748,2025-08-29,112,21,96,400,643,73905.38,1
10749,2025-08-29,384,92,176,402,593,223197.67,12
10750,2025-08-29,687,81,37,402,340,92304.49,5
10751,2025-08-29,944,25,52,403,659,179596.77,18
10752,2025-08-29,204,18,74,403,658,188451.36,4
10753,2025-08-29,148,69,10,403,136,262629.13,15
10754,2025-08-29,264,1,99,403,690,70869.72,14
10755,2025-08-29,169,32,55,400,724,159864.53,12
10756,2025-08-29,196,47,155,403,768,242012.94,4
10757,2025-08-29,642,17,178,401,943,149312.3,12
10758,2025-09-01,653,60,194,402,623,18635.22,4
10759,2025-09-01,597,65,50,402,682,111297.25,11
10760,2025-09-01,516,62,79,403,240,22153.1,8
10761,2025-09-01,649,55,177,400,392,44288.51,4
10762,2025-09-01,692,100,67,400,132,91351.23,12
10763,2025-09-02,636,52,50,400,195,159981.77,13
10764,2025-09-02,220,3,164,403,746,329856.76,10
10765,2025-09-02,22,97,118,401,111,87340.9,18
10766,2025-09-02,742,4,44,403,325,298381.28,16
10767,2025-09-02,934,84,65,402,290,106225.02,18
10768,2025-09-02,890,37,30,403,68,192160.21,20
10769,2025-09-02,908,37,30,401,404,61971.4,17
10770,2025-09-02,135,36,139,401,876,109911.31,5
10771,2025-09-02,679,9,176,403,627,202752.22,9
10772,2025-09-03,343,74,58,400,313,116533.23,2
10773,2025-09-03,974,52,6,400,552,45480.21,5
10774,2025-09-03,186,27,187,403,70,153868.58,13
10775,2025-09-03,495,90,177,403,626,33179.4,10
10776,2025-09-03,374,88,48,400,396,110887.38,4
10777,2025-09-03,753,6,180,402,705,164834.4,2
10778,2025-09-03,318,50,23,402,706,123385.45,7
10779,2025-09-04,591,47,134,403,892,259621.85,19
10780,2025-09-04,454,41,189,401,255,106580.69,17
10781,2025-09-04,289,5,91,402,250,181257.43,20
10782,2025-09-04,826,54,41,401,787,124243.81,11
10783,2025-09-04,113,52,139,402,837,183894.15,5
10784,2025-09-04,417,37,143,401,904,170182.05,2
10785,2025-09-04,649,96,186,403,775,308338.47,3
10786,2025-09-05,689,33,32,403,664,105586.25,3
10787,2025-09-05,150,96,23,400,986,22583.9,3
10788,2025-09-05,344,55,113,402,950,163582.92,9
10789,2025-09-05,337,45,75,401,414,10753.68,15
10790,2025-09-05,798,16,74,402,489,60642.69,8
10791,2025-09-05,898,15,99,400,915,116650.47,12
10792,2025-09-05,299,87,74,401,707,146920.53,13
10793,2025-09-05,625,97,91,403,402,4410.66,4
10794,2025-09-05,511,46,67,403,693,106187.57,20
10795,2025-09-05,441,77,88,403,500,66759.83,1
10796,2025-09-06,468,86,155,401,896,73663.92,8
10797,2025-09-06,243,61,194,401,979,138452.32,18
10798,2025-09-06,857,46,72,402,758,57134.58,11
10799,2025-09-06,870,21,102,402,275,221790.1,20
10800,2025-09-06,338,16,156,402,614,69781.53,10
10801,2025-09-06,206,43,70,401,246,77366.73,1
10802,2025-09-07,607,30,20,400,975,92562.46,17
10803,2025-09-07,9,12,147,400,127,101802.96,11
10804,2025-09-07,450,88,89,402,408,46386.96,14
10805,2025-09-07,578,83,9,403,215,281774.95,6
10806,2025-09-07,146,29,67,403,806,14234.1,5
10807,2025-09-07,564,75,180,400,615,5431.15,18
10808,2025-09-07,862,88,52,401,288,131649.19,18
10809,2025-09-07,369,39,12,401,311,45920.33,11
10810,2025-09-07,932,74,92,403,244,110130.44,16
10811,2025-09-07,266,20,124,400,901,63492.49,7
10812,2025-09-07,780,34,174,400,748,59272.8,5
10813,2025-09-07,31,2,4,400,302,55795.41,13
10814,2025-09-07,981,47,109,401,886,71626.66,16
10815,2025-09-07,424,92,31,401,914,42253.11,16
10816,2025-09-08,104,6,116,400,621,92875.1,16
10817,2025-09-08,230,57,96,400,597,190555.85,14
10818,2025-09-08,593,46,26,403,79,251034.54,20
10819,2025-09-08,125,49,141,402,903,147115.23,17
10820,2025-09-08,389,2,146,403,198,9088.37,7
10821,2025-09-08,530,34,57,402,270,149975.26,1
10822,2025-09-09,492,15,93,403,788,241712.4,20
10823,2025-09-09,7,90,125,401,430,81636.42,9
10824,2025-09-09,577,38,195,401,863,123287.05,9
10825,2025-09-09,793,29,44,400,150,84747.91,11
10826,2025-09-09,265,52,149,403,369,91018.12,5
10827,2025-09-09,182,88,28,402,852,89600.78,6
10828,2025-09-09,136,58,125,400,337,115146.14,10
10829,2025-09-09,23,73,177,400,205,6661.93,19
10830,2025-09-09,476,2,143,403,223,306066.5,17
10831,2025-09-09,709,89,37,400,401,36942.92,11
10832,2025-09-10,77,89,171,402,69,162264.68,19
10833,2025-09-10,242,88,115,403,745,105920.29,16
10834,2025-09-10,403,23,168,401,297,35379.26,9
10835,2025-09-10,105,100,17,400,93,74022.62,1
10836,2025-09-10,406,38,93,400,973,192431.45,10
10837,2025-09-10,239,63,191,402,977,12289.42,12
10838,2025-09-10,871,30,189,403,790,246256.58,2
10839,2025-09-10,61,95,111,402,930,159069.44,7
10840,2025-09-11,447,15,146,403,247,297245.41,2
10841,2025-09-11,966,63,125,401,983,62024.44,2
10842,2025-09-11,170,24,22,403,490,321503.46,12
10843,2025-09-11,781,25,6,400,835,92777.4,15
10844,2025-09-11,350,10,81,403,494,247927.24,5
10845,2025-09-11,543,82,52,400,20,123956.99,20
10846,2025-09-11,619,58,167,403,453,20014.64,15
10847,2025-09-11,794,87,121,403,138,167300.61,20
10848,2025-09-11,204,21,102,401,849,107555.13,3
10849,2025-09-11,280,98,167,402,206,7507.73,6
10850,2025-09-11,858,39,183,401,162,16989.92,14
10851,2025-09-11,173,74,194,400,281,193486.37,5
10852,2025-09-12,217,53,176,402,384,169683.08,5
10853,2025-09-12,215,98,135,403,662,46244.13,19
10854,2025-09-12,526,21,85,400,710,5489.77,13
10855,2025-09-12,647,37,61,401,112,107643.76,3
10856,2025-09-12,819,89,140,401,583,85480.66,12
10857,2025-09-12,541,20,122,402,920,141618.48,12
10858,2025-09-12,583,49,38,402,853,49269.32,13
10859,2025-09-13,462,64,168,402,811,215533.62,17
10860,2025-09-13,937,15,175,403,116,109495.62,12
10861,2025-09-13,360,79,172,402,367,191468.87,12
10862,2025-09-13,782,66,6,402,985,189301.34,3
10863,2025-09-13,675,17,72,402,797,138825.44,16
10864,2025-09-13,560,12,15,400,848,169476.28,9
10865,2025-09-13,741,48,101,403,778,307770.42,11
10866,2025-09-13,379,92,78,400,758,88713.81,15
10867,2025-09-13,833,78,118,402,18,17651.95,10
10868,2025-09-14,840,36,22,401,194,33359.68,17
10869,2025-09-14,442,71,25,402,976,52040.03,2
10870,2025-09-14,841,28,62,401,243,37150.88,11
10871,2025-09-14,933,79,66,403,262,99003.88,7
10872,2025-09-14,21,12,134,401,39,25529.07,3
10873,2025-09-14,178,24,88,403,812,192494.49,16
10874,2025-09-14,574,81,158,402,789,103186.34,12
10875,2025-09-14,423,45,56,401,78,162404.48,11
10876,2025-09-14,300,41,111,401,248,173371.0,2
10877,2025-09-15,177,73,176,402,586,218326.66,10
10878,2025-09-15,199,46,58,403,376,103447.8,15
10879,2025-09-15,386,60,137,402,941,176632.06,19
10880,2025-09-15,80,95,176,400,887,125363.63,15
10881,2025-09-15,266,2,178,402,101,161080.42,6
10882,2025-09-15,260,73,27,401,671,142048.59,9
10883,2025-09-16,277,80,160,402,575,45225.03,12
10884,2025-09-16,606,28,188,403,105,188919.15,16
10885,2025-09-16,503,61,57,400,990,184011.39,9
10886,2025-09-16,577,65,132,400,8,123488.27,7
10887,2025-09-16,983,36,179,403,132,60110.69,18
10888,2025-09-16,982,47,31,400,22,80117.89,18
10889,2025-09-16,784,77,25,402,811,164789.51,17
10890,2025-09-16,99,59,31,402,680,13451.34,15
10891,2025-09-16,451,7,94,402,988,111989.98,7
10892,2025-09-16,682,24,138,401,359,4057.08,6
10893,2025-09-16,229,40,42,400,498,82266.81,11
10894,2025-09-16,369,12,169,401,270,59313.98,6
10895,2025-09-16,846,24,166,401,180,63459.45,20
10896,2025-09-17,624,13,200,403,563,112402.65,12
10897,2025-09-17,67,17,100,401,17,48134.85,6
10898,2025-09-17,494,41,146,402,536,18568.23,17
10899,2025-09-17,544,81,179,402,828,52151.68,17
10900,2025-09-17,79,4,151,400,938,45675.61,19
10901,2025-09-17,133,5,78,401,574,143926.51,18
10902,2025-09-17,575,94,138,401,621,54991.25,1
10903,2025-09-17,307,55,11,402,282,151181.85,14
10904,2025-09-17,190,10,139,400,262,135288.02,5
10905,2025-09-17,521,91,186,401,923,4730.28,5
10906,2025-09-18,458,52,97,401,572,81813.44,11
10907,2025-09-18,632,23,6,403,178,219024.51,10
10908,2025-09-18,99,28,112,402,916,68016.2,7
10909,2025-09-18,712,72,129,403,128,163357.98,15
10910,2025-09-18,156,85,138,400,107,114013.06,2
10911,2025-09-18,968,24,90,402,843,205411.74,19
10912,2025-09-18,739,20,84,402,715,70898.56,11
10913,2025-09-18,774,65,58,400,829,74979.84,2
10914,2025-09-18,12,23,198,400,533,99868.98,13
10915,2025-09-19,359,58,128,403,996,57337.43,5
10916,2025-09-19,847,80,64,402,679,13696.98,12
10917,2025-09-19,140,44,179,401,478,120665.22,5
10918,2025-09-19,713,48,190,401,375,65744.92,4
10919,2025-09-19,159,63,46,402,906,64351.78,20
10920,2025-09-19,544,1,133,403,139,315555.9,12
10921,2025-09-19,225,9,86,402,643,179514.66,13
10922,2025-09-19,292,22,147,400,536,98384.18,6
10923,2025-09-19,398,4,76,401,401,98112.49,7
10924,2025-09-20,381,36,68,403,146,328520.14,13
10925,2025-09-20,16,58,137,403,609,16974.1,18
10926,2025-09-20,192,85,27,403,672,101075.34,1
10927,2025-09-20,596,95,105,400,372,147927.99,8
10928,2025-09-20,727,16,167,402,34,102515.94,3
10929,2025-09-20,598,22,84,400,814,184460.57,20
10930,2025-09-21,48,69,9,401,144,118964.32,11
10931,2025-09-21,494,71,175,401,762,175656.23,12
10932,2025-09-21,746,1,124,403,216,333465.35,8
10933,2025-09-21,525,95,165,400,998,111375.87,9
10934,2025-09-21,185,27,158,402,525,141462.16,15
10935,2025-09-21,629,69,159,401,59,136344.11,6
10936,2025-09-21,919,57,120,403,927,271450.22,7
10937,2025-09-21,147,92,78,402,331,183603.61,10
10938,2025-09-21,534,69,153,401,828,18265.36,6
10939,2025-09-21,1,91,87,401,511,30772.97,11
10940,2025-09-21,234,6,174,401,856,161111.36,7
10941,2025-09-22,444,43,197,401,846,154715.77,1
10942,2025-09-22,314,28,71,403,933,190756.83,12
10943,2025-09-22,74,66,73,400,929,121026.71,2
10944,2025-09-22,204,22,57,402,630,103498.98,2
10945,2025-09-22,121,60,195,401,557,47018.75,19
10946,2025-09-22,170,28,53,401,317,56691.91,1
10947,2025-09-22,298,51,50,403,640,242714.75,8
10948,2025-09-22,632,24,91,403,740,232857.81,9
10949,2025-09-22,938,87,16,401,160,156487.39,1
10950,2025-09-23,535,53,13,400,360,111102.31,2
10951,2025-09-23,760,59,136,403,474,248227.78,15
10952,2025-09-23,137,33,62,402,62,9429.38,14
10953,2025-09-23,226,84,108,400,240,114325.69,4
10954,2025-09-23,498,40,149,400,288,130794.78,4
10955,2025-09-23,181,30,78,400,731,152245.37,4
10956,2025-09-23,147,83,200,402,900,122625.72,12
10957,2025-09-23,757,9,161,403,363,245387.75,20
10958,2025-09-23,456,11,199,402,174,36108.52,3
10959,2025-09-23,1000,43,137,401,865,150251.14,13
10960,2025-09-24,885,63,154,401,509,111399.6,1
10961,2025-09-24,523,47,69,402,805,69312.11,7
10962,2025-09-24,210,99,129,400,780,80508.69,16
10963,2025-09-24,887,99,143,400,151,123351.49,4
10964,2025-09-24,614,21,55,403,427,247192.17,19
10965,2025-09-24,285,8,84,403,202,88979.69,14
10966,2025-09-24,311,37,63,402,627,143629.45,11
10967,2025-09-24,568,46,46,403,66,10391.49,4
10968,2025-09-25,704,46,87,402,490,191423.98,1
10969,2025-09-25,238,54,193,400,738,120733.61,14
10970,2025-09-25,533,79,57,400,542,46046.87,16
10971,2025-09-25,217,3,87,401,22,97811.25,18
10972,2025-09-25,830,56,117,401,95,79138.34,17
10973,2025-09-25,630,25,198,403,348,95829.58,16
10974,2025-09-25,751,72,162,400,545,91019.05,1
10975,2025-09-25,891,22,147,401,331,90264.2,3
10976,2025-09-25,913,52,79,403,1000,225172.59,17
10977,2025-09-25,384,59,62,403,596,329422.46,4
10978,2025-09-25,255,28,137,403,486,203019.5,19
10979,2025-09-26,268,31,3,403,781,320501.11,20
10980,2025-09-26,921,67,95,400,900,105925.18,6
10981,2025-09-26,788,12,171,401,492,160136.92,5
10982,2025-09-26,996,63,58,400,703,71170.26,4
10983,2025-09-26,715,56,98,403,525,327116.76,20
10984,2025-09-26,889,69,12,401,202,15147.35,3
10985,2025-09-26,993,47,25,401,50,113419.18,18
10986,2025-09-27,767,56,57,401,929,100964.61,9
10987,2025-09-27,776,76,190,401,417,171262.55,8
10988,2025-09-27,642,77,26,402,99,85444.83,7
10989,2025-09-27,501,71,126,403,918,155639.5,6
10990,2025-09-27,76,18,33,402,771,104124.72,4
10991,2025-09-27,166,5,190,401,527,27778.95,17
10992,2025-09-27,21,15,158,403,707,167133.59,10
10993,2025-09-27,231,39,81,400,413,48723.13,15
10994,2025-09-28,886,84,113,402,401,145573.44,1
10995,2025-09-28,984,24,3,402,678,89220.91,1
10996,2025-09-28,657,18,133,401,486,169225.29,15
10997,2025-09-28,455,61,127,401,770,36141.09,7
10998,2025-09-29,693,3,14,400,67,190555.85,16
10999,2025-09-29,925,19,191,403,202,71304.02,17
11000,2025-09-29,506,29,139,401,905,13163.13,20
11001,2025-09-29,63,50,138,402,146,184810.2,10
11002,2025-09-29,249,97,92,400,159,41905.12,17
11003,2025-09-29,781,59,96,401,509,143731.57,9
11004,2025-09-29,435,91,61,403,102,50721.55,11
11005,2025-09-29,431,26,9,402,491,128949.19,7
11006,2025-09-29,892,40,59,403,110,102578.98,4
11007,2025-09-29,278,11,114,403,475,136426.68,15
11008,2025-09-29,280,13,76,402,854,134647.16,3
11009,2025-10-01,724,48,15,401,669,114446.66,20
11010,2025-10-01,152,79,17,400,472,163986.74,10
11011,2025-10-01,363,36,192,402,136,60217.93,12
11012,2025-10-01,603,26,190,402,565,223242.33,20
11013,2025-10-01,191,14,89,400,265,136245.24,1
11014,2025-10-01,29,44,22,402,463,171515.18,17
11015,2025-10-01,758,88,78,400,77,118428.37,14
11016,2025-10-01,942,82,163,403,896,241845.92,19
11017,2025-10-01,433,52,136,401,757,69890.4,12
11018,2025-10-01,546,78,35,402,99,24444.61,16
11019,2025-10-02,65,42,25,401,67,138292.74,5
11020,2025-10-02,867,15,94,401,667,161005.05,11
11021,2025-10-02,344,30,38,401,984,136804.69,7
11022,2025-10-02,559,79,33,403,790,17541.92,5
11023,2025-10-02,68,14,16,401,673,106687.0,13
11024,2025-10-02,389,40,88,400,633,179361.6,20
11025,2025-10-02,692,9,107,401,878,142987.66,9
11026,2025-10-02,766,46,42,402,924,148746.34,15
11027,2025-10-02,8,69,85,403,811,316424.49,2
11028,2025-10-02,638,72,124,403,877,157844.71,16
11029,2025-10-02,56,42,147,400,707,96684.45,20
11030,2025-10-02,607,57,114,400,289,161564.26,8
11031,2025-10-02,440,91,94,400,376,58549.83,16
11032,2025-10-03,966,29,159,402,551,109018.06,3
11033,2025-10-03,266,16,154,400,917,138023.14,18
11034,2025-10-03,545,44,200,401,784,37841.75,18
11035,2025-10-03,103,8,32,401,314,12011.67,7
11036,2025-10-03,641,70,38,402,597,163605.25,19
11037,2025-10-04,675,99,138,401,989,80307.71,13
11038,2025-10-04,856,80,23,403,339,291464.86,10
11039,2025-10-04,654,86,116,401,968,134005.37,5
11040,2025-10-04,69,67,124,400,37,148982.91,5
11041,2025-10-04,700,29,198,402,91,172699.43,4
11042,2025-10-04,938,32,175,401,410,148444.17,5
11043,2025-10-04,306,39,105,400,530,13069.62,8
11044,2025-10-04,212,94,80,400,781,53509.71,11
11045,2025-10-04,42,71,145,401,319,19558.71,3
11046,2025-10-05,54,48,200,400,848,22837.69,16
11047,2025-10-05,386,51,154,400,579,67634.24,1
11048,2025-10-05,193,28,61,400,343,142770.4,10
11049,2025-10-05,485,60,163,400,70,157344.35,18
11050,2025-10-05,374,40,86,402,143,3217.57,17
11051,2025-10-05,406,24,62,400,203,2305.24,18
11052,2025-10-05,420,37,123,400,106,2715.58,10
11053,2025-10-05,40,42,42,400,193,44483.91,5
11054,2025-10-05,477,1,183,402,786,16937.11,8
11055,2025-10-05,754,18,176,403,15,128674.94,13
11056,2025-10-06,349,69,150,402,393,50609.9,5
11057,2025-10-06,301,95,88,402,853,87947.33,1
11058,2025-10-06,238,74,106,402,660,159650.52,11
11059,2025-10-06,42,13,77,401,728,33908.89,9
11060,2025-10-06,780,65,73,402,370,183044.86,6
11061,2025-10-07,592,11,118,402,763,145662.76,20
11062,2025-10-07,873,60,197,400,423,76503.71,20
11063,2025-10-07,78,15,192,402,944,215354.97,20
11064,2025-10-07,818,21,134,403,169,232790.82,16
11065,2025-10-07,934,54,173,401,226,132871.59,6
11066,2025-10-07,57,93,135,400,187,23013.55,10
11067,2025-10-07,19,50,152,400,338,127258.76,15
11068,2025-10-08,863,8,115,400,402,191337.45,14
11069,2025-10-08,437,40,72,403,91,141873.19,8
11070,2025-10-08,216,82,161,403,110,330859.11,8
11071,2025-10-08,14,22,8,402,265,83523.18,9
11072,2025-10-08,808,86,91,403,909,35017.31,16
11073,2025-10-08,32,91,158,403,550,68196.71,16
11074,2025-10-08,706,61,39,403,930,290529.28,11
11075,2025-10-08,534,95,165,402,447,50185.37,14
11076,2025-10-09,750,51,11,402,206,51391.96,8
11077,2025-10-09,276,72,68,402,1,38789.9,12
11078,2025-10-09,32,79,113,402,42,94203.81,9
11079,2025-10-09,228,47,92,401,32,158630.96,13
11080,2025-10-09,133,89,72,402,812,199177.59,10
11081,2025-10-09,190,12,178,401,841,134430.59,14
11082,2025-10-09,680,37,6,400,284,143962.1,6
11083,2025-10-10,818,76,26,401,518,10452.67,11
11084,2025-10-10,32,72,135,403,417,114373.85,14
11085,2025-10-10,443,90,148,403,592,260123.14,7
11086,2025-10-10,718,80,28,401,419,44573.94,4
11087,2025-10-10,18,85,8,403,722,145515.28,16
11088,2025-10-10,12,73,69,402,86,204919.98,17
11089,2025-10-10,481,59,145,401,788,84134.27,3
11090,2025-10-10,54,24,20,402,504,212584.26,14
11091,2025-10-10,405,51,48,400,662,92171.67,19
11092,2025-10-10,408,33,148,400,769,55932.18,5
11093,2025-10-10,522,31,74,402,668,171917.37,11
11094,2025-10-10,180,7,58,402,331,8289.79,4
11095,2025-10-10,484,9,141,401,802,73203.34,14
11096,2025-10-10,802,87,43,400,749,170785.22,19
11097,2025-10-11,833,13,23,400,868,145739.99,20
11098,2025-10-11,849,56,33,403,875,311679.79,18
11099,2025-10-11,954,100,180,402,678,10702.96,16
11100,2025-10-11,460,63,187,400,189,61832.06,9
11101,2025-10-11,591,44,179,403,180,160785.23,13
11102,2025-10-11,109,28,48,403,178,76683.76,3
11103,2025-10-11,919,59,148,403,170,226542.71,3
11104,2025-10-11,882,67,55,403,4,264633.83,7
11105,2025-10-11,502,49,135,400,656,81563.61,19
11106,2025-10-11,305,63,76,402,455,135049.36,15
11107,2025-10-11,791,25,131,402,313,85936.35,14
11108,2025-10-11,682,99,129,402,749,41113.52,3
11109,2025-10-11,284,10,97,402,875,86115.24,7
11110,2025-10-11,516,19,92,402,760,136881.45,14
11111,2025-10-11,98,11,29,401,930,123729.96,2
11112,2025-10-12,369,13,197,403,929,84836.54,15
11113,2025-10-12,280,44,26,401,676,109380.01,1
11114,2025-10-12,308,33,60,403,229,223134.4,16
11115,2025-10-12,455,46,72,403,621,327517.79,16
11116,2025-10-12,311,39,141,403,604,150293.25,20
11117,2025-10-12,25,58,131,400,148,119170.65,14
11118,2025-10-13,468,9,124,403,13,152498.69,20
11119,2025-10-13,915,75,83,400,192,193036.95,5
11120,2025-10-13,57,21,197,402,181,204741.33,12
11121,2025-10-13,801,7,28,401,844,164548.28,8
11122,2025-10-13,19,66,132,400,106,140132.98,20
11123,2025-10-13,562,86,162,403,351,5613.53,2
11124,2025-10-13,856,98,158,402,563,120212.55,15
11125,2025-10-13,205,62,72,403,782,299450.62,10
11126,2025-10-13,230,100,155,403,249,155606.0,20
11127,2025-10-13,144,83,38,401,235,125501.57,10
11128,2025-10-14,522,28,175,401,781,160154.6,1
11129,2025-10-14,805,90,67,402,804,169280.89,18
11130,2025-10-14,872,70,3,400,985,53861.19,4
11131,2025-10-14,237,84,155,400,72,133842.3,8
11132,2025-10-14,690,56,71,402,692,184832.53,15
11133,2025-10-14,150,86,129,402,270,163002.07,17
11134,2025-10-14,521,84,138,403,135,264867.84,2
11135,2025-10-14,175,96,177,400,173,185027.23,10
11136,2025-10-14,819,99,49,402,713,22612.52,10
11137,2025-10-14,899,28,84,400,257,52747.65,10
11138,2025-10-14,755,79,67,402,479,11730.9,15
11139,2025-10-14,188,24,178,400,783,122784.83,4
11140,2025-10-14,708,84,85,400,441,82012.8,16
11141,2025-10-15,195,52,152,401,836,20178.87,4
11142,2025-10-15,530,97,153,402,990,202551.47,12
11143,2025-10-15,258,9,146,403,166,71137.0,17
11144,2025-10-15,510,57,192,403,94,318429.42,19
11145,2025-10-15,997,75,148,403,751,265970.45,10
11146,2025-10-15,96,27,171,400,335,13382.25,8
11147,2025-10-15,501,30,169,402,281,165906.77,8
11148,2025-10-15,961,64,48,400,853,161232.09,13
11149,2025-10-15,403,46,52,400,848,99751.74,19
11150,2025-10-15,751,57,12,403,293,293001.77,3
11151,2025-10-15,43,22,123,403,730,56034.3,12
11152,2025-10-15,823,41,148,402,620,140121.35,8
11153,2025-10-15,931,9,64,402,684,199468.13,13
11154,2025-10-15,399,63,71,401,354,144210.07,13
11155,2025-10-16,706,24,123,403,788,314018.76,19
11156,2025-10-16,100,40,197,400,623,152538.47,12
11157,2025-10-16,90,2,62,403,266,92555.02,18
11158,2025-10-16,582,10,94,403,795,313216.93,7
11159,2025-10-16,178,1,73,400,617,128567.7,11
11160,2025-10-16,749,2,193,403,40,88111.1,10
11161,2025-10-17,620,7,18,402,743,222058.31,17
11162,2025-10-17,203,1,75,403,706,276729.48,4
11163,2025-10-17,577,15,117,400,602,68103.2,19
11164,2025-10-17,366,1,73,403,351,234060.68,6
11165,2025-10-17,461,60,176,400,647,146833.99,1
11166,2025-10-17,588,38,43,402,960,85198.96,15
11167,2025-10-17,438,86,24,400,557,31160.28,11
11168,2025-10-18,890,23,4,402,447,73535.28,1
11169,2025-10-18,395,19,86,403,344,74745.59,10
11170,2025-10-18,334,73,13,400,497,154277.29,10
11171,2025-10-18,141,26,34,402,143,6926.65,14
11172,2025-10-18,238,48,18,401,360,88014.09,19
11173,2025-10-18,8,58,195,401,718,21489.67,18
11174,2025-10-18,292,76,79,402,964,145014.92,12
11175,2025-10-18,590,20,5,400,861,73885.84,9
11176,2025-10-18,807,5,78,403,775,170007.12,16
11177,2025-10-18,474,32,106,401,723,25582.11,13
11178,2025-10-18,782,15,85,402,285,33226.16,14
11179,2025-10-19,339,53,166,400,868,118604.23,4
11180,2025-10-19,134,41,109,403,725,277297.53,11
11181,2025-10-19,11,80,54,402,559,52151.68,9
11182,2025-10-19,670,94,9,401,902,2427.13,19
11183,2025-10-20,179,25,13,402,998,163873.46,5
11184,2025-10-20,662,80,23,401,503,121125.8,18
11185,2025-10-20,558,74,141,400,837,130013.19,19
11186,2025-10-20,882,12,149,402,499,108638.2,12
