hr_fact_id,date,employee_key,department_key,job_key,location_key,salary,attrition_flag
1865,2022-09-22,547,40,802,907,97500,0
1866,2024-01-15,547,39,806,907,75000,1
1867,2013-06-14,548,31,803,909,54100,0
1868,2014-07-09,548,31,805,909,72000,0
1869,2015-07-04,548,31,803,909,82496,0
1870,2016-06-28,548,31,803,909,87632,0
1871,2017-10-21,548,11,803,904,82500,0
1872,2018-12-15,548,11,803,904,87484,0
1873,2014-10-26,549,26,810,902,59755,0
1874,2015-12-20,549,26,810,902,62972,0
1875,2017-02-12,549,26,810,902,65508,0
1876,2018-05-08,549,26,800,902,79076,0
1877,2014-07-20,550,40,810,908,62208,0
1878,2015-01-16,550,40,810,908,66452,0
1879,2016-05-10,550,40,810,908,70318,0
1880,2017-02-04,550,40,805,908,86203,0
1881,2018-01-30,550,39,802,908,97500,0
1882,2019-03-26,550,39,802,908,103631,1
1883,2016-01-07,551,19,807,904,80122,0
1884,2017-05-31,551,19,807,904,83301,0
1885,2018-03-27,551,19,807,904,88961,0
1886,2015-03-03,552,38,807,909,90921,1
1887,2021-11-09,553,29,800,907,72428,0
1888,2022-10-05,553,21,805,906,89342,0
1889,2023-10-30,553,13,808,906,67500,1
1890,2014-12-18,554,18,810,903,59648,0
1891,2015-11-13,554,18,806,903,73595,1
1892,2011-04-03,555,15,807,902,82513,0
1893,2012-03-28,555,14,803,902,82500,0
1894,2013-08-20,555,25,800,902,92733,0
1895,2014-06-16,555,25,807,902,109658,0
1896,2015-05-12,555,25,807,902,116129,0
1897,2016-05-06,555,25,806,902,75000,0
1898,2014-04-08,556,26,805,900,94812,0
1899,2015-01-03,556,26,805,907,110403,0
1900,2010-11-12,557,12,807,906,80711,0
1901,2011-07-10,557,12,807,906,83079,0
1902,2012-05-05,557,12,807,906,88330,0
1903,2014-12-12,558,36,810,906,56380,0
1904,2016-05-05,558,36,810,906,57798,0
1905,2018-05-23,559,15,809,903,76895,0
1906,2019-08-16,559,15,809,903,79004,0
1907,2020-03-13,559,14,800,903,90149,0
1908,2021-06-06,559,14,800,903,104307,0
1909,2022-03-03,559,14,806,903,75000,1
1910,2020-04-02,560,21,804,904,76201,0
1911,2023-12-12,561,20,803,900,51499,0
1912,2024-06-09,561,20,805,900,72000,0
1913,2025-01-05,561,20,804,900,89441,0
1914,2025-08-03,561,20,804,900,94284,0
1915,2015-06-20,562,21,805,905,94372,0
1916,2016-09-12,562,28,805,905,107181,0
1917,2016-05-27,563,33,810,909,55444,0
1918,2017-08-20,563,33,810,909,59003,1
1919,2010-01-06,564,39,807,901,77772,0
1920,2011-03-02,564,39,807,901,80499,1
1921,2013-12-11,565,33,808,902,40894,0
1922,2014-09-07,565,33,804,902,56000,0
1923,2017-05-01,566,24,805,901,97395,0
1924,2017-11-27,566,24,808,909,67500,0
1925,2018-09-23,566,24,808,909,69285,1
1926,2017-10-27,567,35,800,903,78610,0
1927,2018-10-22,567,35,808,908,67500,0
1928,2019-10-17,567,15,806,909,75000,0
1929,2020-07-13,567,15,800,909,92390,0
1930,2021-12-05,567,15,800,909,95433,1
1931,2010-04-02,568,27,804,901,65395,0
1932,2010-09-29,568,38,804,901,72317,0
1933,2011-05-27,568,36,800,901,86517,1
1934,2023-09-26,569,21,810,909,65666,0
1935,2023-10-18,570,18,808,902,44175,0
1936,2023-06-12,571,11,805,900,95830,0
1937,2024-03-08,571,11,805,900,99086,0
1938,2025-01-02,571,11,805,900,103730,1
1939,2012-06-15,572,33,801,906,103467,0
1940,2013-04-11,572,33,801,906,108817,0
1941,2014-06-05,572,28,807,906,123300,0
1942,2015-11-27,572,28,807,906,127500,0
1943,2016-12-21,572,28,802,909,97500,0
1944,2019-10-30,573,30,802,904,58773,0
1945,2020-06-26,573,30,802,904,62350,0
1946,2021-10-19,573,30,802,904,63813,0
1947,2022-05-17,573,30,807,908,78896,0
1948,2023-01-12,573,30,807,908,83661,0
1949,2024-04-06,573,30,806,908,75000,0
1950,2015-09-24,574,17,802,901,61979,0
1951,2021-10-08,575,35,800,900,81864,0
1952,2022-05-06,575,14,805,900,100521,0
1953,2023-07-30,575,14,805,900,106629,0
1954,2024-05-25,575,14,802,900,97500,0
1955,2025-07-19,575,26,800,900,108753,1
1956,2013-12-17,576,39,800,903,67860,0
1957,2014-12-12,576,38,805,903,81316,0
1958,2010-04-15,577,25,801,902,104324,0
1959,2011-01-10,577,25,804,901,105000,0
1960,2011-07-09,577,25,804,901,108034,0
1961,2012-09-01,577,31,802,901,97500,0
1962,2013-11-25,577,31,802,901,101148,0
1963,2014-06-23,577,31,807,901,121302,0
1964,2023-08-30,578,37,800,902,79166,0
1965,2014-05-07,579,22,802,907,67877,0
1966,2015-10-29,579,22,802,907,71999,0
1967,2016-05-26,579,22,804,906,80761,0
1968,2015-04-29,580,23,807,907,88288,0
1969,2016-04-23,580,23,807,907,92863,0
1970,2016-12-19,580,23,807,907,97756,0
1971,2021-01-25,581,27,806,907,50387,0
1972,2022-02-19,581,27,803,907,58332,0
1973,2023-05-15,581,27,803,907,61864,0
1974,2024-02-09,581,27,803,907,63828,1
1975,2010-04-16,582,21,800,908,74608,0
1976,2010-12-12,582,21,800,908,76322,0
1977,2014-06-04,583,19,802,907,60373,0
1978,2015-07-29,583,19,802,907,64336,0
1979,2016-04-24,583,40,803,907,71308,0
1980,2017-11-24,584,32,800,906,73075,0
1981,2019-04-18,584,32,809,906,81191,0
1982,2019-10-15,584,28,802,906,90272,0
1983,2020-10-09,584,26,802,906,97500,0
1984,2013-07-23,585,33,806,905,49439,0
1985,2014-11-15,585,33,806,905,51136,0
1986,2015-07-13,585,33,810,905,56495,0
1987,2016-01-09,585,33,806,905,67906,1
1988,2012-06-08,586,19,808,903,44313,0
1989,2013-02-03,586,19,801,903,76000,0
1990,2014-01-29,586,19,801,903,78351,0
1991,2014-09-26,586,19,801,903,83741,0
1992,2015-12-20,586,19,801,903,88834,0
1993,2013-05-29,587,30,805,906,95890,0
1994,2014-01-24,587,13,805,905,114780,0
1995,2015-04-19,587,13,805,905,119000,0
1996,2016-01-14,587,10,808,905,67500,0
1997,2022-11-14,588,16,808,900,42663,0
1998,2023-06-12,588,16,808,900,44721,0
1999,2020-10-25,589,11,800,905,68898,0
2000,2021-08-21,589,11,805,905,83556,0
2001,2022-07-17,589,11,805,905,88258,0
2002,2023-03-14,589,11,805,905,90452,0
2003,2019-06-21,590,13,808,908,47767,0
2004,2020-02-16,590,13,806,902,55961,0
2005,2020-10-13,590,13,806,902,57300,0
2006,2022-02-05,590,13,803,902,70631,0
2007,2023-07-30,590,13,803,902,75551,0
2008,2024-09-22,590,13,809,902,90488,0
2009,2013-08-11,591,19,805,905,92222,0
2010,2014-08-06,591,29,810,905,90000,1
2011,2021-04-02,592,25,810,901,63656,0
2012,2021-11-28,592,25,810,901,65914,0
2013,2023-05-22,592,25,810,901,67519,0
2014,2023-12-18,592,18,802,901,83730,0
2015,2024-11-12,592,18,802,901,97500,1
2016,2017-01-09,593,39,810,902,65277,0
2017,2018-04-04,593,39,805,902,80215,0
2018,2019-07-28,593,39,805,902,94402,0
2019,2020-02-23,593,39,805,902,98678,0
2020,2017-04-15,594,29,800,900,78615,0
2021,2018-01-10,594,29,800,900,82391,0
2022,2018-09-07,594,29,800,900,85236,0
2023,2019-05-05,594,29,801,900,96611,0
2024,2020-03-30,594,29,810,902,90000,0
2025,2021-08-22,594,20,806,905,75000,0
2026,2016-10-01,595,32,803,907,50757,0
2027,2017-10-26,595,16,802,907,63054,0
2028,2018-04-24,595,16,802,907,66755,0
2029,2018-10-21,595,16,802,907,69296,0
2030,2018-10-17,596,11,803,903,59048,0
2031,2020-04-09,596,11,803,903,61025,0
2032,2021-08-02,596,11,802,903,67761,0
2033,2022-12-25,596,11,806,903,75000,0
2034,2013-05-03,597,20,806,904,46645,0
2035,2021-05-15,598,25,807,908,88210,0
2036,2022-01-10,598,25,807,908,91900,0
2037,2023-06-04,598,25,800,909,108822,0
2038,2024-08-27,598,25,810,909,90000,1
2039,2013-07-04,599,10,805,902,97137,0
2040,2014-03-01,599,10,805,902,108506,0
2041,2015-04-25,599,10,805,902,116037,0
2042,2015-12-21,599,10,805,902,122064,0
2043,2017-03-15,599,32,803,902,82500,0
2044,2017-11-10,599,32,803,902,85041,1
2045,2022-04-14,600,28,810,900,58443,0
2046,2023-03-10,600,28,804,900,68688,0
2047,2023-03-16,601,23,806,905,48522,0
2048,2024-05-09,601,23,805,905,72000,0
2049,2025-07-03,601,31,808,905,67500,0
2050,2014-01-19,602,32,804,909,76130,0
2051,2014-08-17,602,32,804,909,80720,0
2052,2015-03-15,602,32,800,909,96253,0
2053,2016-09-05,602,32,800,909,100799,0
2054,2017-12-29,602,32,809,909,105000,0
2055,2018-09-25,602,37,807,909,124187,0
2056,2012-06-28,603,23,807,906,76629,0
2057,2013-05-24,603,23,807,906,80106,0
2058,2014-03-20,603,23,807,906,82767,1
2059,2020-02-07,604,17,810,900,64802,0
2060,2021-02-01,604,17,800,900,72773,0
2061,2022-06-26,604,17,805,900,81910,0
2062,2023-08-20,604,17,805,900,84337,1
2063,2018-01-04,605,35,800,909,73936,0
2064,2019-04-29,605,35,802,903,85800,0
2065,2019-11-25,605,35,802,903,88057,0
2066,2020-06-22,605,35,802,903,93271,1
2067,2014-08-05,606,36,804,908,65226,0
2068,2015-07-01,606,34,801,908,76000,0
2069,2015-12-28,606,34,801,908,79585,0
2070,2016-07-25,606,24,800,908,96405,0
2071,2018-01-16,606,16,803,908,82500,0
2072,2018-10-13,606,16,803,908,87479,0
2073,2021-02-27,607,11,810,904,54995,0
2074,2021-10-25,607,11,810,904,57850,0
2075,2023-01-18,607,11,810,904,59327,0
2076,2011-09-08,608,14,801,904,90477,0
2077,2021-10-16,609,25,801,905,102841,0
2078,2018-01-13,610,25,801,900,93361,0
2079,2019-02-07,610,25,801,900,95584,0
2080,2020-06-01,610,25,805,904,114226,0
2081,2020-11-28,610,25,805,904,120278,0
2082,2021-10-10,611,13,800,905,82406,0
2083,2022-11-04,611,13,800,905,86526,0
2084,2023-05-03,611,10,804,905,105000,0
2085,2024-06-26,611,10,802,905,97500,0
2086,2024-12-23,611,10,803,904,82500,1
2087,2023-06-09,612,21,801,908,97886,0
2088,2024-07-03,612,21,801,908,102270,0
2089,2011-06-02,613,18,803,902,51676,0
2090,2012-10-24,613,18,806,902,57641,0
2091,2013-06-21,613,18,806,902,61542,0
2092,2014-07-16,613,18,807,902,71607,0
2093,2019-10-20,614,22,809,906,65796,1
2094,2014-04-10,615,36,810,901,59392,0
2095,2014-10-07,615,36,810,901,61331,0
2096,2015-10-02,615,36,810,901,76207,0
2097,2017-12-21,616,23,805,902,87439,0
2098,2018-07-19,616,23,805,905,101061,0
2099,2014-09-05,617,16,805,907,91214,1
2100,2011-08-30,618,12,808,906,43052,0
2101,2012-05-26,618,12,801,906,76000,0
2102,2017-11-20,619,28,801,906,98460,0
2103,2018-11-15,619,25,805,906,111232,0
2104,2019-09-11,619,25,801,906,129909,0
2105,2020-06-07,619,25,804,906,105000,0
2106,2020-12-04,619,25,804,906,108592,0
2107,2021-11-29,619,30,808,907,67500,1
2108,2012-12-09,620,18,804,905,73551,0
2109,2013-12-04,620,19,805,905,86354,0
2110,2014-12-29,620,21,810,905,90000,0
2111,2015-07-27,620,20,800,905,110143,0
2112,2015-06-13,621,15,803,901,51602,0
2113,2016-12-04,621,15,808,901,64421,0
2114,2017-09-30,621,15,808,901,65848,0
2115,2018-03-29,621,15,808,901,67412,0
2116,2013-02-23,622,35,809,906,66778,0
2117,2013-10-21,622,35,809,906,70061,0
2118,2014-05-19,622,35,802,906,84980,0
2119,2015-05-14,622,35,802,906,89518,0
2120,2016-07-07,622,35,809,906,104887,0
2121,2017-12-29,622,35,809,906,108169,1
2122,2012-05-10,623,21,801,908,101375,0
2123,2013-02-04,623,21,801,908,107129,0
2124,2013-11-01,623,21,801,908,109674,0
2125,2022-04-21,624,10,803,903,54649,1
2126,2014-08-15,625,13,807,905,80047,0
2127,2015-11-08,625,13,807,905,83704,0
2128,2012-11-28,626,30,807,902,90912,0
2129,2013-06-26,626,30,807,902,93724,0
2130,2014-05-22,626,30,807,902,115297,0
2131,2018-08-25,627,23,804,902,72607,0
2132,2011-06-19,628,14,801,907,102147,0
2133,2012-11-10,628,10,800,907,112500,0
2134,2014-01-04,628,10,804,907,105000,0
2135,2014-10-01,628,10,808,907,67500,0
2136,2015-08-27,628,10,810,903,78123,0
2137,2016-08-21,628,10,804,903,92140,0
2138,2015-09-03,629,17,810,901,56634,0
2139,2021-03-15,630,18,809,903,63921,0
2140,2021-07-16,631,38,803,909,57194,0
2141,2022-07-11,631,38,801,909,76000,0
2142,2023-08-05,631,29,803,909,82500,0
2143,2011-01-17,632,26,802,909,64697,0
2144,2013-07-26,633,15,803,905,56995,0
2145,2014-03-23,633,25,807,905,68000,0
2146,2014-09-19,633,34,804,905,83788,0
2147,2015-12-13,633,34,807,905,99496,0
2148,2016-07-10,633,34,800,905,112500,0
2149,2017-09-03,633,35,802,905,97500,0
2150,2020-10-02,634,27,805,904,92941,0
2151,2021-07-29,634,27,800,904,112500,0
2152,2022-09-22,634,27,800,904,119570,0
2153,2023-12-16,634,27,804,906,105000,1
2154,2012-02-15,635,21,802,907,58901,0
2155,2013-05-10,635,21,802,907,62945,0
2156,2014-04-05,635,21,801,907,76000,0
2157,2015-01-30,635,21,801,907,80099,0
2158,2016-02-24,635,21,801,907,85209,0
2159,2016-10-21,635,21,810,907,90000,0
2160,2021-03-19,636,11,803,909,55220,0
2161,2022-02-12,636,11,803,909,56663,0
2162,2023-08-06,636,11,805,909,72000,0
2163,2015-07-26,637,31,807,902,85394,0
2164,2016-05-21,637,31,807,902,89938,0
2165,2016-08-08,638,12,804,904,63218,0
2166,2017-02-04,638,12,809,905,70710,0
2167,2018-05-30,638,12,809,905,72300,0
2168,2019-01-25,638,12,804,905,88046,0
2169,2020-01-14,639,32,801,904,88210,0
2170,2021-06-07,639,11,809,904,105000,0
2171,2017-08-21,640,30,810,906,59070,0
2172,2018-03-19,640,30,810,906,62969,0
2173,2010-04-18,641,28,802,906,67326,0
2174,2011-03-14,641,28,802,906,69141,0
2175,2012-09-04,641,19,802,909,80372,1
2176,2023-06-06,642,15,808,906,47541,0
2177,2024-05-31,642,15,808,906,55446,0
2178,2025-10-23,642,15,805,906,72000,0
2179,2020-08-28,643,40,800,906,68826,0
2180,2021-04-25,643,40,800,906,71243,0
2181,2022-01-20,643,40,805,906,79727,0
2182,2022-11-16,643,40,806,906,75000,0
2183,2024-05-09,643,40,806,906,78225,1
2184,2014-11-24,644,18,800,901,72502,1
2185,2023-08-27,645,25,809,905,75100,0
2186,2024-03-24,645,25,809,905,79134,0
2187,2025-08-16,645,25,809,905,83492,0
2188,2023-12-17,646,33,808,907,41727,0
2189,2025-04-10,646,33,808,907,42884,0
2190,2011-05-29,647,35,800,907,76854,0
2191,2012-02-23,647,35,800,907,86303,0
2192,2012-11-19,647,35,807,907,95252,1
2193,2010-02-02,648,25,806,902,53202,0
2194,2011-03-29,648,25,809,902,63959,0
2195,2012-03-23,648,25,800,902,72127,0
2196,2021-10-23,649,16,808,907,44824,0
2197,2022-08-19,649,16,808,907,47869,0
2198,2023-09-13,649,16,804,906,56000,0
2199,2024-09-07,649,16,804,904,65439,0
2200,2025-03-06,649,16,804,904,69670,0
2201,2014-06-18,650,39,800,905,81941,0
2202,2015-07-13,650,39,800,905,85457,0
2203,2016-01-09,650,39,800,905,88694,0
2204,2017-03-04,650,30,808,909,67500,0
2205,2021-07-31,651,18,802,904,70505,0
2206,2022-02-26,651,18,802,904,74189,0
2207,2023-02-21,651,18,802,904,77920,0
2208,2023-10-19,651,18,808,905,67500,1
2209,2020-12-17,652,28,805,909,95937,0
2210,2021-07-15,652,28,802,909,97500,0
2211,2022-11-07,652,28,803,909,82500,0
2212,2023-08-04,652,28,802,909,97500,0
2213,2024-03-01,652,28,804,905,105000,0
2214,2010-06-01,653,39,800,902,72317,0
2215,2011-10-24,653,39,802,904,90275,0
2216,2012-11-17,653,39,804,904,102356,0
2217,2014-01-11,653,39,804,904,105387,0
2218,2015-04-06,653,14,810,904,90000,0
2219,2016-03-01,653,14,810,904,94357,0
2220,2011-09-29,654,31,802,908,64950,0
2221,2012-06-25,654,31,807,908,76324,0
2222,2013-02-20,654,31,807,908,79525,0
2223,2014-04-04,655,28,801,901,87916,0
2224,2015-05-29,655,27,801,901,103284,0
2225,2016-02-23,655,27,801,901,106846,0
2226,2016-12-19,655,27,805,901,118619,1
2227,2012-07-03,656,17,809,908,76045,0
2228,2013-08-27,656,17,809,907,84295,0
2229,2014-06-23,656,17,809,907,86116,0
2230,2015-06-18,656,16,805,907,106198,0
2231,2016-11-09,656,25,810,909,90000,1
2232,2016-12-29,657,21,800,901,81748,0
2233,2018-03-24,657,21,800,901,87181,0
2234,2019-05-18,657,11,802,901,97500,0
2235,2020-02-12,657,11,802,901,101553,0
2236,2020-12-08,657,11,802,901,108034,0
2237,2021-09-04,657,11,800,909,112500,1
2238,2010-02-09,658,33,810,900,60629,0
2239,2010-08-08,658,33,806,900,73016,0
2240,2011-04-05,658,33,801,900,90143,0
2241,2011-12-31,658,10,800,900,102377,0
2242,2013-05-24,658,10,800,900,108559,0
2243,2014-07-18,658,11,800,902,112500,0
2244,2021-06-28,659,11,804,905,67895,0
2245,2022-10-21,659,11,804,905,72641,1
2246,2016-02-25,660,25,806,901,51565,0
2247,2016-09-22,660,25,808,901,58313,0
2248,2017-06-19,660,25,804,901,72378,0
2249,2018-10-12,660,25,804,905,83077,0
2250,2019-10-07,660,25,804,905,87321,0
2251,2013-11-20,661,39,803,902,58755,0
2252,2019-07-23,662,33,804,908,65950,0
2253,2020-06-17,662,33,804,908,69867,1
2254,2013-07-06,663,30,807,907,92701,0
2255,2014-01-02,663,30,800,907,105729,0
2256,2020-02-03,664,37,804,909,68375,1
2257,2018-09-20,665,24,806,900,47244,0
2258,2019-09-15,665,24,806,905,55741,0
2259,2020-03-13,665,24,806,905,58958,0
2260,2021-02-06,665,24,806,905,62812,0
2261,2016-07-22,666,34,803,900,53250,0
2262,2017-10-15,666,34,806,900,64826,0
2263,2019-04-08,666,34,806,900,75000,0
2264,2020-06-01,666,34,809,900,90591,0
2265,2021-05-27,666,35,803,900,82500,1
2266,2013-11-28,667,34,803,908,52754,0
2267,2020-02-25,668,29,800,904,72925,0
2268,2021-06-19,668,29,810,909,89080,0
2269,2022-10-12,668,29,804,900,105000,0
2270,2023-11-06,668,29,805,900,123063,1
2271,2012-09-15,669,18,801,909,95977,0
2272,2013-04-13,669,37,804,909,105000,0
2273,2014-01-08,669,37,804,909,107871,0
2274,2015-04-03,669,37,804,909,111283,0
2275,2016-07-26,669,37,810,909,90000,0
2276,2018-05-30,670,11,803,904,60228,0
2277,2018-11-26,670,11,803,904,64014,0
2278,2019-10-22,670,11,800,907,76182,0
2279,2020-05-19,670,11,803,907,82500,0
2280,2021-09-11,670,10,810,907,90000,0
2281,2023-03-05,670,10,806,907,75000,1
2282,2018-02-13,671,15,800,905,68169,0
2283,2018-10-11,671,15,800,905,69619,0
2284,2020-01-04,671,15,805,905,81915,0
2285,2021-03-29,671,15,805,905,87403,0
2286,2022-03-24,671,15,805,905,89293,0
2287,2017-02-07,672,34,806,901,54551,0
2288,2017-11-04,672,34,809,901,65163,1
2289,2022-02-15,673,29,800,907,77387,0
2290,2023-04-11,673,29,804,907,87389,0
2291,2024-03-06,673,29,805,907,99154,0
2292,2025-07-29,673,29,806,907,75000,0
2293,2019-12-03,674,29,807,903,84132,0
2294,2020-11-27,674,39,802,903,97500,0
2295,2022-02-20,674,39,802,903,102402,0
2296,2023-08-14,674,39,805,903,114454,0
2297,2024-04-10,674,15,810,903,90000,0
2298,2024-10-07,674,15,806,903,75000,0
2299,2018-09-14,675,37,802,900,69340,1
2300,2022-07-11,676,12,802,902,65193,0
2301,2023-09-04,676,12,802,902,69444,0
2302,2024-07-30,676,20,808,902,67500,0
2303,2025-06-25,676,20,809,905,75341,0
2304,2016-03-25,677,24,810,906,57471,0
2305,2017-04-19,677,24,810,906,60728,0
2306,2018-09-11,677,24,810,906,64724,0
2307,2019-11-05,677,24,800,906,76958,0
2308,2017-06-22,678,15,807,908,88783,0
2309,2018-04-18,678,15,807,908,90988,0
2310,2019-02-12,678,15,800,908,107786,1
2311,2019-05-25,679,22,805,905,94631,0
2312,2020-01-20,679,38,803,905,82500,0
2313,2020-08-17,679,24,802,905,92217,0
2314,2014-05-19,680,29,804,901,75943,0
2315,2015-09-11,680,29,801,901,85893,0
2316,2016-03-09,680,29,800,901,106849,0
2317,2020-07-07,681,21,800,903,71727,0
2318,2021-09-30,681,21,807,903,84504,0
2319,2022-04-28,681,21,807,903,90077,0
2320,2022-11-24,681,14,806,903,75000,0
2321,2015-11-22,682,40,801,905,100769,0
2322,2017-04-15,682,40,801,905,106449,0
2323,2018-03-11,682,40,805,905,121502,0
2324,2019-09-02,682,13,805,905,135000,0
2325,2021-02-23,682,13,803,905,82500,0
2326,2021-08-22,682,13,803,905,86737,0
2327,2022-12-01,683,22,809,903,72426,0
2328,2023-09-27,683,22,807,903,88510,0
2329,2019-03-27,684,40,801,908,101785,0
2330,2020-08-18,684,40,806,908,75000,0
2331,2021-04-15,684,40,804,908,89400,0
2332,2022-03-11,684,40,810,908,90000,0
2333,2023-01-05,684,40,810,908,94005,0
2334,2024-04-29,684,17,805,904,111068,0
2335,2015-12-23,685,17,805,906,83084,0
2336,2017-01-16,685,17,805,906,87489,0
2337,2017-12-12,685,17,805,906,92321,0
2338,2019-06-05,685,17,805,906,98045,0
2339,2023-09-23,686,31,806,903,45289,0
2340,2024-07-19,686,31,806,903,50230,0
2341,2025-06-14,686,11,807,903,68000,0
2342,2015-01-23,687,30,805,900,86553,0
2343,2016-01-18,687,30,802,909,97500,1
2344,2020-06-23,688,29,802,908,58758,0
2345,2021-11-15,688,29,806,908,65429,0
2346,2023-05-09,688,29,806,908,66945,1
2347,2010-09-01,689,21,803,908,51682,0
2348,2011-04-29,689,21,803,908,53737,0
2349,2012-09-20,689,21,802,908,66451,0
2350,2014-02-12,689,40,800,908,73455,0
2351,2015-04-08,689,10,807,908,81266,0
2352,2016-06-23,690,11,803,904,57749,0
2353,2017-12-15,690,11,806,904,64660,0
2354,2018-07-13,690,11,808,904,67500,0
2355,2019-01-09,690,11,808,904,70678,0
2356,2019-09-06,690,29,809,904,86148,0
2357,2021-02-27,690,29,808,904,67500,1
2358,2012-04-02,691,28,810,907,58518,0
2359,2013-03-28,691,28,806,907,69294,0
2360,2014-05-22,691,28,806,907,75000,0
2361,2016-03-02,692,24,801,903,96479,0
2362,2016-08-29,692,24,803,904,82500,0
2363,2017-07-25,692,15,810,904,90000,0
2364,2018-08-19,692,15,801,904,100907,0
2365,2020-01-11,692,15,801,904,106762,0
2366,2023-09-25,693,23,804,904,73367,0
2367,2024-05-22,693,23,809,904,87292,0
2368,2025-02-16,693,23,809,904,92506,0
2369,2019-07-19,694,40,805,903,86793,0
2370,2020-12-10,694,40,808,901,67500,0
2371,2021-12-05,694,40,808,901,70117,0
2372,2023-05-29,694,24,808,901,67500,0
2373,2014-10-20,695,25,806,902,51261,0
2374,2011-09-25,696,33,802,908,63935,0
2375,2012-03-23,696,33,806,908,75000,0
2376,2013-01-17,696,33,809,904,92507,0
2377,2014-03-13,696,33,809,904,98070,0
2378,2010-10-10,697,29,808,904,44748,0
2379,2011-07-07,697,29,808,904,47717,0
2380,2012-11-28,697,29,808,904,50885,1
2381,2021-02-14,698,10,807,905,83577,0
2382,2021-10-12,698,32,800,907,95844,0
2383,2022-09-07,698,21,809,907,105000,0
2384,2023-06-04,698,36,800,907,112500,0
2385,2024-05-29,698,36,804,907,105000,0
2386,2010-02-25,699,31,810,903,54929,0
2387,2010-10-23,699,13,803,908,62728,0
2388,2012-01-16,699,13,803,908,65183,0
2389,2013-04-10,699,13,803,908,68416,0
2390,2014-02-04,699,13,803,908,72306,1
2391,2017-05-21,700,16,807,902,76545,0
2392,2018-02-15,700,16,807,902,78425,0
2393,2019-08-09,700,16,807,902,80555,0
2394,2020-09-02,700,16,807,902,83468,0
2395,2021-03-01,700,16,807,902,97140,0
2396,2022-08-23,700,16,808,902,67500,1
2397,2017-07-17,701,20,808,908,41203,0
2398,2018-10-10,701,20,808,908,43995,0
2399,2020-02-02,701,20,808,908,46439,0
2400,2011-06-13,702,25,807,904,88151,0
2401,2012-08-06,702,25,807,904,92788,0
2402,2013-04-03,702,25,805,904,113972,0
2403,2014-03-29,702,25,808,905,67500,0
2404,2014-11-24,702,25,808,905,72209,1
2405,2015-08-17,703,26,805,903,81101,0
2406,2016-06-12,703,26,805,904,100352,0
2407,2016-12-09,703,26,805,904,105578,0
2408,2017-12-04,703,28,804,904,105000,0
2409,2018-03-16,704,30,809,907,69864,0
2410,2019-04-10,704,30,809,907,73523,0
2411,2020-06-03,704,30,809,907,75133,0
2412,2020-11-30,704,30,809,907,79315,0
2413,2018-04-03,705,37,802,902,59576,0
2414,2018-10-30,705,37,810,902,71883,0
2415,2019-08-26,705,37,810,902,74018,0
2416,2020-11-18,705,37,810,902,76729,0
2417,2022-03-13,705,37,810,902,79477,0
2418,2023-08-05,705,37,809,906,96033,1
2419,2015-05-20,706,11,810,901,56315,0
2420,2016-11-10,706,11,804,901,62655,0
2421,2017-08-07,706,11,804,901,65190,0
2422,2018-11-30,706,11,804,901,69224,0
2423,2019-05-29,706,11,808,901,67500,0
2424,2020-10-20,706,11,807,901,75142,1
2425,2021-11-07,707,30,809,900,73734,0
2426,2023-05-01,707,33,810,900,85249,0
2427,2024-02-25,707,33,810,900,89691,1
2428,2016-01-21,708,19,802,900,63431,0
2429,2016-11-16,708,19,802,900,75150,0
2430,2017-09-12,708,19,802,900,77318,0
2431,2018-07-09,708,19,807,900,88117,0
2432,2019-06-04,708,19,807,900,92183,0
2433,2020-09-26,708,19,807,900,94812,0
2434,2011-07-31,709,27,802,909,61238,0
2435,2012-12-22,709,27,810,909,74810,0
2436,2014-05-16,709,27,810,909,78369,0
2437,2015-10-08,709,27,810,909,80292,0
2438,2022-01-18,710,16,804,907,66651,0
2439,2022-08-16,710,28,810,907,75179,1
2440,2014-11-02,711,28,810,900,57868,0
2441,2015-05-31,711,28,810,900,61540,0
2442,2015-11-27,711,28,807,905,70783,0
2443,2016-09-22,711,35,808,905,67500,0
2444,2018-07-25,712,33,806,906,49735,0
2445,2019-04-21,712,33,805,906,72000,0
2446,2019-10-18,712,33,805,906,76598,0
2447,2021-04-10,712,33,805,906,81679,0
2448,2021-11-06,712,33,804,908,101534,0
2449,2013-03-29,713,40,809,908,65778,0
2450,2014-06-22,713,40,809,908,67520,0
2451,2015-05-18,713,40,809,908,69052,0
2452,2012-01-08,714,35,802,905,64463,0
2453,2012-09-04,714,35,810,905,72335,0
2454,2013-04-02,714,35,803,908,82500,0
2455,2010-12-08,715,25,800,902,72670,0
2456,2012-01-02,715,25,806,902,75000,0
2457,2013-01-26,715,25,806,902,79361,1
2458,2023-02-15,716,20,802,902,63698,0
2459,2024-01-11,716,20,802,902,67582,0
2460,2025-06-04,716,20,802,902,70950,0
2461,2017-02-28,717,25,805,909,81484,0
2462,2019-11-11,718,21,803,905,53238,0
2463,2020-05-09,718,21,803,905,56303,1
2464,2020-09-20,719,14,803,907,51567,0
2465,2021-06-17,719,14,801,907,76000,0
2466,2022-04-13,719,40,810,907,90000,0
2467,2022-12-09,719,35,810,901,90000,0
2468,2024-04-02,719,35,810,901,95415,0
2469,2024-09-29,719,35,802,901,97500,1
2470,2016-03-07,720,22,810,906,63256,0
2471,2017-01-01,720,22,810,906,70681,0
